param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,7.17,4.04,62.86,22.86,14.29,51.43,48.57
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,7.23,4.08,57.14,22.86,14.29,45.71,42.86
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,7.48,4.37,65.71,25.71,20.0,51.43,48.57
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.48,2.63,54.29,22.86,20.0,34.29,34.29
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.86,2.83,42.86,20.0,17.14,25.71,25.71
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.18,2.67,48.57,25.71,20.0,28.57,28.57
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.46,2.55,51.43,22.86,20.0,31.43,31.43
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.95,2.83,40.0,17.14,14.29,25.71,25.71
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.78,2.44,57.14,22.86,20.0,37.14,37.14
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.46,2.57,54.29,22.86,20.0,34.29,34.29
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,5.01,3.0,48.57,22.86,22.86,25.71,25.71
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.91,2.5,54.29,22.86,20.0,34.29,34.29
