param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,16.59,1.5,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,17.14,1.53,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,17.32,1.54,45.71,45.71,45.71,0.0,0.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,16.83,1.5,45.71,45.71,45.71,0.0,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,16.38,1.54,45.71,45.71,45.71,0.0,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,13.13,1.24,48.57,45.71,45.71,2.86,2.86
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.17,0.34,60.0,40.0,40.0,22.86,22.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.1,0.32,60.0,40.0,40.0,20.0,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.35,0.38,54.29,40.0,40.0,14.29,14.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.24,0.35,60.0,40.0,40.0,22.86,22.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.74,0.28,60.0,40.0,40.0,20.0,20.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.38,0.38,57.14,42.86,42.86,14.29,14.29
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.21,0.35,60.0,40.0,40.0,22.86,22.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.75,0.29,57.14,40.0,40.0,17.14,17.14
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.32,0.37,60.0,45.71,45.71,14.29,14.29
