param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,7.35,1.79,48.57,22.86,14.29,34.29,34.29
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,7.06,1.87,60.0,31.43,20.0,42.86,40.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,7.01,1.85,54.29,28.57,17.14,37.14,37.14
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.55,0.98,45.71,20.0,14.29,31.43,31.43
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.57,0.85,60.0,31.43,28.57,34.29,31.43
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.55,0.98,45.71,20.0,14.29,31.43,31.43
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.52,0.85,62.86,34.29,31.43,34.29,31.43
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.53,0.98,45.71,20.0,14.29,31.43,31.43
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.52,0.85,62.86,34.29,31.43,34.29,31.43
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,3.13,0.71,54.29,20.0,20.0,34.29,34.29
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,2.91,0.69,60.0,25.71,25.71,34.29,34.29
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,2.99,0.72,62.86,28.57,28.57,34.29,34.29
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.84,0.67,57.14,17.14,17.14,40.0,40.0
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,3.13,0.72,60.0,25.71,25.71,34.29,34.29
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.66,0.63,60.0,20.0,20.0,40.0,40.0
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.55,0.98,45.71,20.0,14.29,31.43,31.43
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.57,0.85,60.0,31.43,28.57,34.29,31.43
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.55,0.98,45.71,20.0,14.29,31.43,31.43
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.52,0.85,62.86,34.29,31.43,34.29,31.43
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.53,0.98,45.71,20.0,14.29,31.43,31.43
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.52,0.85,62.86,34.29,31.43,34.29,31.43
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,6.32,1.7,54.29,25.71,14.29,40.0,40.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,9.96,2.29,48.57,22.86,11.43,37.14,37.14
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,9.83,2.25,60.0,31.43,20.0,40.0,40.0
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.92,0.87,45.71,17.14,17.14,28.57,28.57
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.47,0.77,34.29,8.57,8.57,25.71,25.71
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.62,0.79,45.71,20.0,20.0,25.71,25.71
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.88,0.86,45.71,17.14,17.14,28.57,28.57
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.35,0.74,42.86,8.57,8.57,34.29,34.29
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.34,0.75,51.43,22.86,22.86,28.57,28.57
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.9,0.86,45.71,17.14,17.14,28.57,28.57
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.42,0.79,42.86,11.43,11.43,31.43,31.43
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.4,0.75,48.57,22.86,22.86,25.71,25.71
