param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
RandomForest_lags12_lags_past_covariates12_output_chunk_length1.csv,3.75,0.59,54.29,17.14,17.14,37.14,37.14
RandomForest_lags12_lags_past_covariates16_output_chunk_length1.csv,3.73,0.61,60.0,20.0,20.0,40.0,40.0
RandomForest_lags12_lags_past_covariates1_output_chunk_length1.csv,4.12,0.66,54.29,14.29,14.29,40.0,40.0
RandomForest_lags12_lags_past_covariates20_output_chunk_length1.csv,3.58,0.57,54.29,17.14,17.14,37.14,37.14
RandomForest_lags12_lags_past_covariates24_output_chunk_length1.csv,3.67,0.61,62.86,28.57,28.57,34.29,34.29
RandomForest_lags12_lags_past_covariates2_output_chunk_length1.csv,4.0,0.64,57.14,14.29,14.29,42.86,42.86
RandomForest_lags12_lags_past_covariates3_output_chunk_length1.csv,3.96,0.64,57.14,17.14,17.14,40.0,40.0
RandomForest_lags12_lags_past_covariates4_output_chunk_length1.csv,3.79,0.63,54.29,11.43,11.43,42.86,42.86
RandomForest_lags12_lags_past_covariates8_output_chunk_length1.csv,3.72,0.61,60.0,20.0,20.0,40.0,40.0
RandomForest_lags16_lags_past_covariates12_output_chunk_length1.csv,3.7,0.6,60.0,22.86,22.86,37.14,37.14
RandomForest_lags16_lags_past_covariates16_output_chunk_length1.csv,3.64,0.59,62.86,22.86,22.86,40.0,40.0
RandomForest_lags16_lags_past_covariates1_output_chunk_length1.csv,4.08,0.64,54.29,17.14,17.14,37.14,37.14
RandomForest_lags16_lags_past_covariates20_output_chunk_length1.csv,3.78,0.62,62.86,25.71,25.71,37.14,37.14
RandomForest_lags16_lags_past_covariates24_output_chunk_length1.csv,3.73,0.61,57.14,20.0,20.0,37.14,37.14
RandomForest_lags16_lags_past_covariates2_output_chunk_length1.csv,3.95,0.64,62.86,22.86,22.86,40.0,40.0
RandomForest_lags16_lags_past_covariates3_output_chunk_length1.csv,3.76,0.59,54.29,14.29,14.29,40.0,40.0
RandomForest_lags16_lags_past_covariates4_output_chunk_length1.csv,3.84,0.61,62.86,20.0,20.0,42.86,42.86
RandomForest_lags16_lags_past_covariates8_output_chunk_length1.csv,3.82,0.62,57.14,17.14,17.14,40.0,40.0
RandomForest_lags1_lags_past_covariates12_output_chunk_length1.csv,3.75,0.6,54.29,17.14,17.14,37.14,37.14
