param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,6.68,1.91,57.14,48.57,48.57,17.14,11.43
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,5.26,1.63,65.71,48.57,48.57,25.71,20.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,4.44,1.38,71.43,34.29,34.29,42.86,40.0
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.95,0.98,65.71,34.29,34.29,34.29,31.43
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.6,1.11,54.29,28.57,28.57,25.71,25.71
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.4,1.03,54.29,37.14,37.14,20.0,17.14
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.95,0.98,65.71,34.29,34.29,34.29,31.43
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.24,1.04,51.43,31.43,31.43,20.0,20.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.1,0.98,68.57,42.86,42.86,28.57,25.71
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.95,0.98,62.86,34.29,34.29,31.43,28.57
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.1,1.01,57.14,31.43,31.43,25.71,25.71
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.16,1.0,71.43,45.71,45.71,28.57,25.71
