param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,18.23,6.86,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,16.49,6.14,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,15.65,6.33,60.0,54.29,54.29,8.57,5.71
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,18.87,7.01,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,18.08,6.95,54.29,51.43,51.43,5.71,2.86
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,15.44,6.22,54.29,51.43,51.43,5.71,2.86
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.4,1.53,65.71,42.86,42.86,22.86,22.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.61,1.61,60.0,40.0,40.0,20.0,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.33,1.56,65.71,45.71,45.71,20.0,20.0
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.33,1.51,65.71,42.86,42.86,25.71,22.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.13,2.0,54.29,37.14,37.14,17.14,17.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.35,1.56,60.0,34.29,34.29,25.71,25.71
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.39,1.53,65.71,42.86,42.86,22.86,22.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.24,1.79,45.71,31.43,31.43,14.29,14.29
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.34,1.56,62.86,37.14,37.14,25.71,25.71
