param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
RandomForest_lags12_lags_past_covariates12_output_chunk_length1.csv,2.52,6.6,68.57,31.43,31.43,37.14,37.14
RandomForest_lags12_lags_past_covariates16_output_chunk_length1.csv,2.27,6.48,65.71,31.43,31.43,34.29,34.29
RandomForest_lags12_lags_past_covariates1_output_chunk_length1.csv,2.22,6.0,80.0,34.29,34.29,45.71,45.71
RandomForest_lags12_lags_past_covariates20_output_chunk_length1.csv,2.23,6.24,68.57,31.43,31.43,37.14,37.14
RandomForest_lags12_lags_past_covariates24_output_chunk_length1.csv,2.35,6.41,71.43,28.57,28.57,42.86,42.86
RandomForest_lags12_lags_past_covariates2_output_chunk_length1.csv,2.17,5.88,71.43,37.14,37.14,34.29,34.29
RandomForest_lags12_lags_past_covariates3_output_chunk_length1.csv,2.28,6.24,68.57,34.29,34.29,34.29,34.29
RandomForest_lags12_lags_past_covariates4_output_chunk_length1.csv,2.24,6.13,65.71,37.14,37.14,31.43,31.43
RandomForest_lags12_lags_past_covariates8_output_chunk_length1.csv,2.45,6.41,68.57,34.29,34.29,34.29,34.29
RandomForest_lags16_lags_past_covariates12_output_chunk_length1.csv,2.6,6.96,60.0,28.57,28.57,31.43,31.43
RandomForest_lags16_lags_past_covariates16_output_chunk_length1.csv,2.31,6.38,65.71,31.43,31.43,34.29,34.29
RandomForest_lags16_lags_past_covariates1_output_chunk_length1.csv,2.08,5.77,85.71,31.43,31.43,54.29,54.29
RandomForest_lags16_lags_past_covariates20_output_chunk_length1.csv,2.25,6.39,71.43,34.29,34.29,40.0,40.0
RandomForest_lags16_lags_past_covariates24_output_chunk_length1.csv,2.28,6.29,74.29,28.57,28.57,45.71,45.71
RandomForest_lags16_lags_past_covariates2_output_chunk_length1.csv,2.24,6.26,68.57,34.29,34.29,34.29,34.29
RandomForest_lags16_lags_past_covariates3_output_chunk_length1.csv,2.16,6.06,80.0,34.29,34.29,45.71,45.71
RandomForest_lags16_lags_past_covariates4_output_chunk_length1.csv,2.23,6.12,74.29,31.43,31.43,42.86,42.86
RandomForest_lags16_lags_past_covariates8_output_chunk_length1.csv,2.39,6.5,65.71,31.43,31.43,34.29,34.29
RandomForest_lags1_lags_past_covariates12_output_chunk_length1.csv,2.47,6.48,68.57,31.43,31.43,37.14,37.14
RandomForest_lags1_lags_past_covariates16_output_chunk_length1.csv,2.43,6.75,68.57,31.43,31.43,37.14,37.14
RandomForest_lags1_lags_past_covariates1_output_chunk_length1.csv,2.29,6.38,68.57,34.29,34.29,34.29,34.29
RandomForest_lags1_lags_past_covariates20_output_chunk_length1.csv,2.28,6.31,74.29,31.43,31.43,42.86,42.86
RandomForest_lags1_lags_past_covariates24_output_chunk_length1.csv,2.25,6.17,71.43,31.43,31.43,40.0,40.0
RandomForest_lags1_lags_past_covariates2_output_chunk_length1.csv,2.31,6.36,68.57,37.14,37.14,31.43,31.43
RandomForest_lags1_lags_past_covariates3_output_chunk_length1.csv,2.39,6.68,71.43,34.29,34.29,37.14,37.14
RandomForest_lags1_lags_past_covariates4_output_chunk_length1.csv,2.36,6.54,71.43,37.14,37.14,34.29,34.29
RandomForest_lags1_lags_past_covariates8_output_chunk_length1.csv,2.67,7.18,65.71,34.29,34.29,31.43,31.43
RandomForest_lags20_lags_past_covariates12_output_chunk_length1.csv,2.43,6.61,68.57,31.43,31.43,37.14,37.14
RandomForest_lags20_lags_past_covariates16_output_chunk_length1.csv,2.33,6.48,65.71,31.43,31.43,34.29,34.29
RandomForest_lags20_lags_past_covariates1_output_chunk_length1.csv,2.19,5.94,74.29,31.43,31.43,42.86,42.86
RandomForest_lags20_lags_past_covariates20_output_chunk_length1.csv,2.29,6.37,68.57,31.43,31.43,37.14,37.14
RandomForest_lags20_lags_past_covariates24_output_chunk_length1.csv,2.27,6.1,80.0,31.43,31.43,48.57,48.57
RandomForest_lags20_lags_past_covariates2_output_chunk_length1.csv,2.3,6.22,74.29,34.29,34.29,40.0,40.0
RandomForest_lags20_lags_past_covariates3_output_chunk_length1.csv,2.21,6.12,71.43,40.0,40.0,31.43,31.43
RandomForest_lags20_lags_past_covariates4_output_chunk_length1.csv,2.22,6.13,68.57,34.29,34.29,34.29,34.29
RandomForest_lags20_lags_past_covariates8_output_chunk_length1.csv,2.42,6.47,68.57,37.14,37.14,31.43,31.43
RandomForest_lags2_lags_past_covariates12_output_chunk_length1.csv,2.5,6.55,71.43,34.29,34.29,37.14,37.14
RandomForest_lags2_lags_past_covariates16_output_chunk_length1.csv,2.43,6.63,71.43,28.57,28.57,42.86,42.86
RandomForest_lags2_lags_past_covariates1_output_chunk_length1.csv,2.27,6.35,68.57,31.43,31.43,37.14,37.14
RandomForest_lags2_lags_past_covariates20_output_chunk_length1.csv,2.23,6.12,71.43,28.57,28.57,42.86,42.86
RandomForest_lags2_lags_past_covariates24_output_chunk_length1.csv,2.25,6.22,71.43,25.71,25.71,45.71,45.71
RandomForest_lags2_lags_past_covariates2_output_chunk_length1.csv,2.41,6.64,68.57,37.14,37.14,31.43,31.43
RandomForest_lags2_lags_past_covariates3_output_chunk_length1.csv,2.43,6.61,74.29,37.14,37.14,37.14,37.14
RandomForest_lags2_lags_past_covariates4_output_chunk_length1.csv,2.34,6.53,68.57,34.29,34.29,34.29,34.29
RandomForest_lags2_lags_past_covariates8_output_chunk_length1.csv,2.55,7.08,68.57,37.14,37.14,31.43,31.43
RandomForest_lags3_lags_past_covariates12_output_chunk_length1.csv,2.54,6.64,71.43,31.43,31.43,40.0,40.0
RandomForest_lags3_lags_past_covariates16_output_chunk_length1.csv,2.52,6.77,65.71,31.43,31.43,34.29,34.29
RandomForest_lags3_lags_past_covariates1_output_chunk_length1.csv,2.28,6.41,74.29,34.29,34.29,40.0,40.0
RandomForest_lags3_lags_past_covariates20_output_chunk_length1.csv,2.33,6.47,68.57,31.43,31.43,37.14,37.14
RandomForest_lags3_lags_past_covariates24_output_chunk_length1.csv,2.27,6.25,71.43,31.43,31.43,40.0,40.0
RandomForest_lags3_lags_past_covariates2_output_chunk_length1.csv,2.3,6.38,65.71,37.14,37.14,28.57,28.57
RandomForest_lags3_lags_past_covariates3_output_chunk_length1.csv,2.38,6.77,65.71,37.14,37.14,28.57,28.57
RandomForest_lags3_lags_past_covariates4_output_chunk_length1.csv,2.31,6.5,68.57,34.29,34.29,34.29,34.29
RandomForest_lags3_lags_past_covariates8_output_chunk_length1.csv,2.52,6.99,68.57,37.14,37.14,31.43,31.43
RandomForest_lags4_lags_past_covariates12_output_chunk_length1.csv,2.4,6.33,77.14,37.14,37.14,40.0,40.0
RandomForest_lags4_lags_past_covariates16_output_chunk_length1.csv,2.26,6.29,68.57,31.43,31.43,37.14,37.14
RandomForest_lags4_lags_past_covariates1_output_chunk_length1.csv,2.3,6.48,68.57,34.29,34.29,34.29,34.29
RandomForest_lags4_lags_past_covariates20_output_chunk_length1.csv,2.28,6.21,68.57,28.57,28.57,40.0,40.0
RandomForest_lags4_lags_past_covariates24_output_chunk_length1.csv,2.28,6.31,74.29,28.57,28.57,45.71,45.71
RandomForest_lags4_lags_past_covariates2_output_chunk_length1.csv,2.34,6.63,68.57,37.14,37.14,31.43,31.43
RandomForest_lags4_lags_past_covariates3_output_chunk_length1.csv,2.42,6.79,62.86,37.14,37.14,25.71,25.71
RandomForest_lags4_lags_past_covariates4_output_chunk_length1.csv,2.45,6.58,65.71,34.29,34.29,31.43,31.43
RandomForest_lags4_lags_past_covariates8_output_chunk_length1.csv,2.52,6.79,65.71,37.14,37.14,28.57,28.57
RandomForest_lags8_lags_past_covariates12_output_chunk_length1.csv,2.48,6.5,68.57,31.43,31.43,37.14,37.14
RandomForest_lags8_lags_past_covariates16_output_chunk_length1.csv,2.28,6.39,71.43,31.43,31.43,40.0,40.0
RandomForest_lags8_lags_past_covariates1_output_chunk_length1.csv,2.33,6.56,71.43,34.29,34.29,37.14,37.14
RandomForest_lags8_lags_past_covariates20_output_chunk_length1.csv,2.27,6.32,68.57,28.57,28.57,40.0,40.0
RandomForest_lags8_lags_past_covariates24_output_chunk_length1.csv,2.35,6.45,68.57,28.57,28.57,40.0,40.0
RandomForest_lags8_lags_past_covariates2_output_chunk_length1.csv,2.37,6.5,68.57,37.14,37.14,31.43,31.43
RandomForest_lags8_lags_past_covariates3_output_chunk_length1.csv,2.33,6.38,71.43,34.29,34.29,37.14,37.14
RandomForest_lags8_lags_past_covariates4_output_chunk_length1.csv,2.39,6.7,68.57,34.29,34.29,34.29,34.29
RandomForest_lags8_lags_past_covariates8_output_chunk_length1.csv,2.55,7.06,65.71,37.14,37.14,28.57,28.57
