param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,16.55,1.47,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,15.24,1.43,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,15.47,1.39,45.71,45.71,45.71,0.0,0.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,6.41,0.68,45.71,34.29,34.29,11.43,11.43
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,6.75,0.72,42.86,37.14,37.14,5.71,5.71
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,6.47,0.69,45.71,34.29,34.29,11.43,11.43
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,6.5,0.69,42.86,37.14,37.14,5.71,5.71
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,6.44,0.68,45.71,34.29,34.29,11.43,11.43
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,6.42,0.68,42.86,37.14,37.14,5.71,5.71
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,3.41,0.34,57.14,42.86,42.86,14.29,14.29
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,3.3,0.34,65.71,45.71,45.71,20.0,20.0
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,3.47,0.35,57.14,42.86,42.86,14.29,14.29
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.8,0.3,65.71,45.71,45.71,20.0,20.0
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,3.27,0.33,57.14,42.86,42.86,14.29,14.29
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.98,0.3,57.14,42.86,42.86,14.29,14.29
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,6.41,0.68,45.71,34.29,34.29,11.43,11.43
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,6.75,0.72,42.86,37.14,37.14,5.71,5.71
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,6.47,0.69,45.71,34.29,34.29,11.43,11.43
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,6.5,0.69,42.86,37.14,37.14,5.71,5.71
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,6.44,0.68,45.71,34.29,34.29,11.43,11.43
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,6.42,0.68,42.86,37.14,37.14,5.71,5.71
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,17.18,1.53,45.71,45.71,45.71,0.0,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,17.38,1.63,45.71,45.71,45.71,0.0,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,12.95,1.28,45.71,45.71,45.71,0.0,0.0
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.06,0.33,65.71,42.86,42.86,25.71,25.71
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.6,0.28,65.71,42.86,42.86,22.86,22.86
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.25,0.37,60.0,42.86,42.86,17.14,17.14
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.11,0.34,65.71,42.86,42.86,25.71,25.71
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.02,0.32,54.29,40.0,40.0,14.29,14.29
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.49,0.38,60.0,42.86,42.86,17.14,17.14
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.11,0.34,65.71,42.86,42.86,25.71,25.71
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.78,0.29,62.86,40.0,40.0,22.86,22.86
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.47,0.38,60.0,42.86,42.86,17.14,17.14
