param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,13.75,17.46,51.43,25.71,2.86,51.43,48.57
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,13.49,16.4,54.29,28.57,5.71,51.43,48.57
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,12.67,15.25,57.14,28.57,8.57,51.43,48.57
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,12.35,15.24,60.0,31.43,11.43,51.43,48.57
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,18.2,24.22,51.43,25.71,8.57,42.86,42.86
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,14.12,18.38,51.43,37.14,22.86,31.43,28.57
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,5.84,7.8,48.57,42.86,37.14,17.14,11.43
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.85,6.48,57.14,42.86,37.14,22.86,22.86
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.87,6.14,48.57,34.29,28.57,20.0,20.0
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,5.96,7.97,48.57,42.86,37.14,14.29,11.43
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,5.23,6.96,54.29,40.0,37.14,20.0,20.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,5.6,7.07,54.29,40.0,37.14,20.0,20.0
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,5.99,8.03,48.57,42.86,37.14,14.29,11.43
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.86,6.43,65.71,45.71,40.0,25.71,25.71
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,5.61,7.1,54.29,40.0,37.14,20.0,20.0
