param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
XGBModel_lags12_lags_past_covariates12_output_chunk_length1.csv,3.41,0.36,48.57,31.43,31.43,17.14,17.14
XGBModel_lags12_lags_past_covariates16_output_chunk_length1.csv,3.27,0.36,51.43,31.43,31.43,20.0,20.0
XGBModel_lags12_lags_past_covariates1_output_chunk_length1.csv,3.52,0.37,45.71,31.43,31.43,14.29,14.29
XGBModel_lags12_lags_past_covariates20_output_chunk_length1.csv,3.32,0.4,42.86,31.43,31.43,11.43,11.43
XGBModel_lags12_lags_past_covariates24_output_chunk_length1.csv,3.25,0.39,51.43,31.43,31.43,20.0,20.0
XGBModel_lags12_lags_past_covariates2_output_chunk_length1.csv,3.63,0.37,45.71,34.29,34.29,14.29,14.29
XGBModel_lags12_lags_past_covariates3_output_chunk_length1.csv,3.46,0.37,37.14,31.43,31.43,5.71,5.71
XGBModel_lags12_lags_past_covariates4_output_chunk_length1.csv,3.49,0.37,42.86,31.43,31.43,11.43,11.43
XGBModel_lags12_lags_past_covariates8_output_chunk_length1.csv,3.34,0.36,54.29,31.43,31.43,22.86,22.86
XGBModel_lags16_lags_past_covariates12_output_chunk_length1.csv,2.87,0.33,48.57,28.57,28.57,20.0,20.0
XGBModel_lags16_lags_past_covariates16_output_chunk_length1.csv,3.13,0.35,51.43,31.43,31.43,20.0,20.0
XGBModel_lags16_lags_past_covariates1_output_chunk_length1.csv,3.92,0.42,45.71,31.43,31.43,14.29,14.29
XGBModel_lags16_lags_past_covariates20_output_chunk_length1.csv,3.23,0.39,45.71,31.43,31.43,14.29,14.29
XGBModel_lags16_lags_past_covariates24_output_chunk_length1.csv,3.16,0.38,57.14,34.29,34.29,22.86,22.86
XGBModel_lags16_lags_past_covariates2_output_chunk_length1.csv,3.98,0.43,48.57,34.29,34.29,17.14,17.14
XGBModel_lags16_lags_past_covariates3_output_chunk_length1.csv,3.76,0.44,48.57,31.43,31.43,17.14,17.14
XGBModel_lags16_lags_past_covariates4_output_chunk_length1.csv,3.28,0.38,51.43,31.43,31.43,20.0,20.0
XGBModel_lags16_lags_past_covariates8_output_chunk_length1.csv,2.72,0.3,51.43,31.43,31.43,20.0,20.0
XGBModel_lags1_lags_past_covariates12_output_chunk_length1.csv,3.19,0.34,51.43,34.29,34.29,17.14,17.14
XGBModel_lags1_lags_past_covariates16_output_chunk_length1.csv,3.02,0.34,51.43,31.43,31.43,20.0,20.0
XGBModel_lags1_lags_past_covariates1_output_chunk_length1.csv,2.23,0.25,42.86,20.0,20.0,22.86,22.86
XGBModel_lags1_lags_past_covariates20_output_chunk_length1.csv,3.31,0.39,48.57,31.43,31.43,17.14,17.14
XGBModel_lags1_lags_past_covariates24_output_chunk_length1.csv,3.27,0.39,54.29,31.43,31.43,22.86,22.86
XGBModel_lags1_lags_past_covariates2_output_chunk_length1.csv,2.53,0.29,51.43,31.43,31.43,22.86,22.86
XGBModel_lags1_lags_past_covariates3_output_chunk_length1.csv,2.55,0.3,45.71,22.86,22.86,25.71,25.71
XGBModel_lags1_lags_past_covariates4_output_chunk_length1.csv,2.59,0.3,42.86,25.71,25.71,20.0,20.0
XGBModel_lags1_lags_past_covariates8_output_chunk_length1.csv,2.48,0.28,51.43,28.57,28.57,22.86,22.86
XGBModel_lags20_lags_past_covariates12_output_chunk_length1.csv,3.05,0.35,51.43,34.29,34.29,17.14,17.14
XGBModel_lags20_lags_past_covariates16_output_chunk_length1.csv,3.23,0.37,45.71,31.43,31.43,14.29,14.29
XGBModel_lags20_lags_past_covariates1_output_chunk_length1.csv,3.86,0.44,42.86,25.71,25.71,20.0,20.0
XGBModel_lags20_lags_past_covariates20_output_chunk_length1.csv,3.09,0.38,45.71,31.43,31.43,14.29,14.29
XGBModel_lags20_lags_past_covariates24_output_chunk_length1.csv,3.11,0.38,54.29,34.29,34.29,20.0,20.0
XGBModel_lags20_lags_past_covariates2_output_chunk_length1.csv,3.68,0.41,45.71,31.43,31.43,14.29,14.29
XGBModel_lags20_lags_past_covariates3_output_chunk_length1.csv,3.76,0.44,40.0,28.57,28.57,11.43,11.43
XGBModel_lags20_lags_past_covariates4_output_chunk_length1.csv,3.19,0.35,48.57,34.29,34.29,14.29,14.29
XGBModel_lags20_lags_past_covariates8_output_chunk_length1.csv,3.12,0.37,45.71,31.43,31.43,17.14,17.14
XGBModel_lags24_lags_past_covariates12_output_chunk_length1.csv,3.04,0.34,48.57,34.29,34.29,14.29,14.29
XGBModel_lags24_lags_past_covariates16_output_chunk_length1.csv,3.04,0.35,48.57,31.43,31.43,17.14,17.14
XGBModel_lags24_lags_past_covariates1_output_chunk_length1.csv,3.78,0.41,40.0,28.57,28.57,11.43,11.43
XGBModel_lags24_lags_past_covariates20_output_chunk_length1.csv,3.2,0.36,51.43,31.43,31.43,20.0,20.0
XGBModel_lags24_lags_past_covariates24_output_chunk_length1.csv,3.2,0.38,54.29,34.29,34.29,20.0,20.0
XGBModel_lags24_lags_past_covariates2_output_chunk_length1.csv,3.77,0.41,42.86,34.29,34.29,8.57,8.57
XGBModel_lags24_lags_past_covariates3_output_chunk_length1.csv,3.86,0.46,42.86,34.29,34.29,8.57,8.57
XGBModel_lags24_lags_past_covariates4_output_chunk_length1.csv,3.44,0.36,40.0,31.43,31.43,8.57,8.57
XGBModel_lags24_lags_past_covariates8_output_chunk_length1.csv,2.93,0.33,48.57,37.14,37.14,11.43,11.43
XGBModel_lags2_lags_past_covariates12_output_chunk_length1.csv,4.21,0.55,51.43,34.29,34.29,17.14,17.14
XGBModel_lags2_lags_past_covariates16_output_chunk_length1.csv,4.28,0.58,51.43,31.43,31.43,20.0,20.0
XGBModel_lags2_lags_past_covariates1_output_chunk_length1.csv,2.34,0.24,42.86,20.0,20.0,25.71,25.71
XGBModel_lags2_lags_past_covariates20_output_chunk_length1.csv,4.42,0.56,48.57,31.43,31.43,17.14,17.14
XGBModel_lags2_lags_past_covariates24_output_chunk_length1.csv,4.4,0.61,54.29,34.29,34.29,20.0,20.0
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.61,0.29,45.71,25.71,25.71,20.0,20.0
XGBModel_lags2_lags_past_covariates3_output_chunk_length1.csv,2.54,0.3,42.86,20.0,20.0,25.71,25.71
XGBModel_lags2_lags_past_covariates4_output_chunk_length1.csv,2.69,0.3,45.71,25.71,25.71,20.0,20.0
XGBModel_lags2_lags_past_covariates8_output_chunk_length1.csv,2.56,0.29,51.43,31.43,31.43,20.0,20.0
XGBModel_lags3_lags_past_covariates12_output_chunk_length1.csv,4.31,0.56,54.29,34.29,34.29,20.0,20.0
XGBModel_lags3_lags_past_covariates16_output_chunk_length1.csv,4.31,0.58,51.43,31.43,31.43,20.0,20.0
XGBModel_lags3_lags_past_covariates1_output_chunk_length1.csv,2.23,0.24,40.0,20.0,20.0,20.0,20.0
XGBModel_lags3_lags_past_covariates20_output_chunk_length1.csv,4.56,0.58,48.57,31.43,31.43,17.14,17.14
XGBModel_lags3_lags_past_covariates24_output_chunk_length1.csv,4.47,0.61,54.29,34.29,34.29,20.0,20.0
XGBModel_lags3_lags_past_covariates2_output_chunk_length1.csv,2.42,0.28,34.29,22.86,22.86,14.29,14.29
XGBModel_lags3_lags_past_covariates3_output_chunk_length1.csv,2.5,0.29,40.0,20.0,20.0,20.0,20.0
XGBModel_lags3_lags_past_covariates4_output_chunk_length1.csv,2.69,0.3,45.71,25.71,25.71,20.0,20.0
XGBModel_lags3_lags_past_covariates8_output_chunk_length1.csv,2.52,0.28,51.43,31.43,31.43,20.0,20.0
XGBModel_lags4_lags_past_covariates12_output_chunk_length1.csv,4.3,0.56,54.29,34.29,34.29,20.0,20.0
XGBModel_lags4_lags_past_covariates16_output_chunk_length1.csv,4.33,0.58,51.43,31.43,31.43,20.0,20.0
XGBModel_lags4_lags_past_covariates1_output_chunk_length1.csv,2.15,0.24,48.57,20.0,20.0,31.43,31.43
