param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
LinearRegressionModel_lags12_lags_past_covariates12_output_chunk_length1.csv,5.01,9.89,48.57,28.57,28.57,20.0,20.0
LinearRegressionModel_lags12_lags_past_covariates16_output_chunk_length1.csv,5.33,10.61,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags12_lags_past_covariates1_output_chunk_length1.csv,42.28,116.68,34.29,28.57,28.57,8.57,5.71
LinearRegressionModel_lags12_lags_past_covariates20_output_chunk_length1.csv,5.03,10.75,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags12_lags_past_covariates24_output_chunk_length1.csv,6.15,12.47,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags12_lags_past_covariates2_output_chunk_length1.csv,7.22,14.68,45.71,37.14,31.43,20.0,14.29
LinearRegressionModel_lags12_lags_past_covariates3_output_chunk_length1.csv,5.49,10.72,48.57,34.29,28.57,25.71,20.0
LinearRegressionModel_lags12_lags_past_covariates4_output_chunk_length1.csv,4.66,9.24,51.43,31.43,25.71,25.71,25.71
LinearRegressionModel_lags12_lags_past_covariates8_output_chunk_length1.csv,5.01,9.53,42.86,22.86,22.86,20.0,20.0
LinearRegressionModel_lags16_lags_past_covariates12_output_chunk_length1.csv,5.03,9.77,42.86,22.86,22.86,20.0,20.0
LinearRegressionModel_lags16_lags_past_covariates16_output_chunk_length1.csv,5.33,10.61,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags16_lags_past_covariates1_output_chunk_length1.csv,79.25,534.22,57.14,45.71,37.14,28.57,20.0
LinearRegressionModel_lags16_lags_past_covariates20_output_chunk_length1.csv,5.03,10.75,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags16_lags_past_covariates24_output_chunk_length1.csv,6.15,12.47,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags16_lags_past_covariates2_output_chunk_length1.csv,7.07,14.96,57.14,37.14,34.29,25.71,22.86
LinearRegressionModel_lags16_lags_past_covariates3_output_chunk_length1.csv,5.15,10.06,45.71,34.29,28.57,20.0,17.14
LinearRegressionModel_lags16_lags_past_covariates4_output_chunk_length1.csv,4.62,9.13,45.71,28.57,22.86,22.86,22.86
LinearRegressionModel_lags16_lags_past_covariates8_output_chunk_length1.csv,4.89,9.33,42.86,22.86,22.86,20.0,20.0
LinearRegressionModel_lags1_lags_past_covariates12_output_chunk_length1.csv,5.01,9.89,48.57,28.57,28.57,20.0,20.0
LinearRegressionModel_lags1_lags_past_covariates16_output_chunk_length1.csv,5.33,10.61,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags1_lags_past_covariates1_output_chunk_length1.csv,12.89,26.01,51.43,40.0,34.29,28.57,20.0
LinearRegressionModel_lags1_lags_past_covariates20_output_chunk_length1.csv,5.02,10.75,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags1_lags_past_covariates24_output_chunk_length1.csv,6.15,12.46,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags1_lags_past_covariates2_output_chunk_length1.csv,7.04,14.19,51.43,28.57,25.71,31.43,25.71
LinearRegressionModel_lags1_lags_past_covariates3_output_chunk_length1.csv,4.82,9.48,42.86,31.43,25.71,25.71,17.14
LinearRegressionModel_lags1_lags_past_covariates4_output_chunk_length1.csv,4.13,8.45,57.14,37.14,31.43,28.57,25.71
LinearRegressionModel_lags1_lags_past_covariates8_output_chunk_length1.csv,5.0,9.91,42.86,22.86,20.0,22.86,22.86
LinearRegressionModel_lags20_lags_past_covariates12_output_chunk_length1.csv,5.17,9.9,45.71,25.71,25.71,20.0,20.0
LinearRegressionModel_lags20_lags_past_covariates16_output_chunk_length1.csv,5.21,10.55,42.86,25.71,25.71,22.86,17.14
LinearRegressionModel_lags20_lags_past_covariates1_output_chunk_length1.csv,19.54,47.94,40.0,31.43,28.57,17.14,11.43
LinearRegressionModel_lags20_lags_past_covariates20_output_chunk_length1.csv,5.03,10.75,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags20_lags_past_covariates24_output_chunk_length1.csv,6.15,12.47,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags20_lags_past_covariates2_output_chunk_length1.csv,7.11,15.03,54.29,34.29,31.43,25.71,22.86
LinearRegressionModel_lags20_lags_past_covariates3_output_chunk_length1.csv,5.16,10.09,40.0,31.43,25.71,17.14,14.29
LinearRegressionModel_lags20_lags_past_covariates4_output_chunk_length1.csv,4.45,8.95,40.0,25.71,20.0,20.0,20.0
LinearRegressionModel_lags20_lags_past_covariates8_output_chunk_length1.csv,5.05,9.4,51.43,31.43,31.43,20.0,20.0
LinearRegressionModel_lags24_lags_past_covariates12_output_chunk_length1.csv,5.37,10.4,45.71,25.71,25.71,20.0,20.0
LinearRegressionModel_lags24_lags_past_covariates16_output_chunk_length1.csv,5.43,11.03,48.57,31.43,31.43,20.0,17.14
LinearRegressionModel_lags24_lags_past_covariates1_output_chunk_length1.csv,13.91,29.61,40.0,28.57,22.86,20.0,17.14
LinearRegressionModel_lags24_lags_past_covariates20_output_chunk_length1.csv,5.37,11.55,65.71,40.0,40.0,25.71,25.71
LinearRegressionModel_lags24_lags_past_covariates24_output_chunk_length1.csv,6.15,12.47,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags24_lags_past_covariates2_output_chunk_length1.csv,7.09,15.15,60.0,37.14,34.29,28.57,25.71
LinearRegressionModel_lags24_lags_past_covariates3_output_chunk_length1.csv,4.82,10.09,42.86,34.29,28.57,17.14,14.29
LinearRegressionModel_lags24_lags_past_covariates4_output_chunk_length1.csv,4.77,9.26,40.0,25.71,20.0,20.0,20.0
LinearRegressionModel_lags24_lags_past_covariates8_output_chunk_length1.csv,5.25,9.57,42.86,22.86,22.86,20.0,20.0
LinearRegressionModel_lags2_lags_past_covariates12_output_chunk_length1.csv,5.0,9.85,48.57,28.57,28.57,20.0,20.0
LinearRegressionModel_lags2_lags_past_covariates16_output_chunk_length1.csv,5.33,10.61,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags2_lags_past_covariates1_output_chunk_length1.csv,13.75,28.21,51.43,40.0,34.29,28.57,20.0
LinearRegressionModel_lags2_lags_past_covariates20_output_chunk_length1.csv,5.03,10.75,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags2_lags_past_covariates24_output_chunk_length1.csv,6.15,12.47,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags2_lags_past_covariates2_output_chunk_length1.csv,7.04,14.19,51.43,28.57,25.71,31.43,25.71
LinearRegressionModel_lags2_lags_past_covariates3_output_chunk_length1.csv,4.83,9.51,42.86,31.43,25.71,25.71,17.14
LinearRegressionModel_lags2_lags_past_covariates4_output_chunk_length1.csv,4.15,8.46,57.14,37.14,31.43,28.57,25.71
LinearRegressionModel_lags2_lags_past_covariates8_output_chunk_length1.csv,5.01,9.91,42.86,22.86,20.0,22.86,22.86
LinearRegressionModel_lags3_lags_past_covariates12_output_chunk_length1.csv,5.02,9.88,48.57,28.57,28.57,20.0,20.0
LinearRegressionModel_lags3_lags_past_covariates16_output_chunk_length1.csv,5.33,10.61,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags3_lags_past_covariates1_output_chunk_length1.csv,15.4,30.36,51.43,37.14,34.29,28.57,20.0
LinearRegressionModel_lags3_lags_past_covariates20_output_chunk_length1.csv,5.03,10.75,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags3_lags_past_covariates24_output_chunk_length1.csv,6.16,12.48,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags3_lags_past_covariates2_output_chunk_length1.csv,7.07,14.22,51.43,28.57,25.71,31.43,25.71
LinearRegressionModel_lags3_lags_past_covariates3_output_chunk_length1.csv,4.82,9.47,42.86,31.43,25.71,25.71,17.14
LinearRegressionModel_lags3_lags_past_covariates4_output_chunk_length1.csv,4.15,8.46,57.14,37.14,31.43,28.57,25.71
LinearRegressionModel_lags3_lags_past_covariates8_output_chunk_length1.csv,5.0,9.9,42.86,22.86,20.0,22.86,22.86
LinearRegressionModel_lags4_lags_past_covariates12_output_chunk_length1.csv,5.0,9.86,48.57,28.57,28.57,20.0,20.0
LinearRegressionModel_lags4_lags_past_covariates16_output_chunk_length1.csv,5.33,10.61,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags4_lags_past_covariates1_output_chunk_length1.csv,17.22,37.17,42.86,34.29,31.43,17.14,11.43
LinearRegressionModel_lags4_lags_past_covariates20_output_chunk_length1.csv,5.02,10.75,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags4_lags_past_covariates24_output_chunk_length1.csv,6.15,12.47,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags4_lags_past_covariates2_output_chunk_length1.csv,7.16,14.59,48.57,34.29,28.57,25.71,20.0
LinearRegressionModel_lags4_lags_past_covariates3_output_chunk_length1.csv,4.87,9.59,45.71,31.43,25.71,28.57,20.0
LinearRegressionModel_lags4_lags_past_covariates4_output_chunk_length1.csv,4.15,8.46,57.14,37.14,31.43,28.57,25.71
LinearRegressionModel_lags4_lags_past_covariates8_output_chunk_length1.csv,4.99,9.91,42.86,22.86,20.0,22.86,22.86
LinearRegressionModel_lags8_lags_past_covariates12_output_chunk_length1.csv,5.01,9.87,48.57,28.57,28.57,20.0,20.0
LinearRegressionModel_lags8_lags_past_covariates16_output_chunk_length1.csv,5.33,10.61,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags8_lags_past_covariates1_output_chunk_length1.csv,22.92,53.03,54.29,37.14,37.14,25.71,20.0
LinearRegressionModel_lags8_lags_past_covariates20_output_chunk_length1.csv,5.03,10.75,51.43,28.57,28.57,25.71,22.86
LinearRegressionModel_lags8_lags_past_covariates24_output_chunk_length1.csv,6.15,12.47,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags8_lags_past_covariates2_output_chunk_length1.csv,7.27,14.96,51.43,34.29,28.57,28.57,22.86
LinearRegressionModel_lags8_lags_past_covariates3_output_chunk_length1.csv,5.47,10.89,45.71,31.43,25.71,25.71,20.0
LinearRegressionModel_lags8_lags_past_covariates4_output_chunk_length1.csv,4.63,9.4,57.14,34.29,28.57,28.57,28.57
LinearRegressionModel_lags8_lags_past_covariates8_output_chunk_length1.csv,5.0,9.91,42.86,22.86,20.0,22.86,22.86
