param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
XGBModel_lags12_lags_past_covariates12_output_chunk_length1.csv,2.26,9.83,60.0,42.86,42.86,17.14,17.14
XGBModel_lags12_lags_past_covariates16_output_chunk_length1.csv,2.38,10.96,54.29,25.71,25.71,28.57,28.57
XGBModel_lags12_lags_past_covariates1_output_chunk_length1.csv,2.17,9.06,54.29,25.71,25.71,28.57,28.57
XGBModel_lags12_lags_past_covariates20_output_chunk_length1.csv,2.69,11.57,42.86,28.57,28.57,14.29,14.29
XGBModel_lags12_lags_past_covariates24_output_chunk_length1.csv,2.68,11.65,51.43,31.43,31.43,20.0,20.0
XGBModel_lags12_lags_past_covariates2_output_chunk_length1.csv,2.09,8.87,60.0,37.14,37.14,25.71,22.86
XGBModel_lags12_lags_past_covariates3_output_chunk_length1.csv,2.04,8.9,65.71,37.14,37.14,28.57,28.57
XGBModel_lags12_lags_past_covariates4_output_chunk_length1.csv,2.3,9.74,60.0,40.0,40.0,20.0,20.0
XGBModel_lags12_lags_past_covariates8_output_chunk_length1.csv,2.13,9.6,62.86,40.0,40.0,22.86,22.86
XGBModel_lags16_lags_past_covariates12_output_chunk_length1.csv,2.46,10.45,42.86,25.71,25.71,17.14,17.14
XGBModel_lags16_lags_past_covariates16_output_chunk_length1.csv,2.4,11.2,54.29,25.71,25.71,28.57,28.57
XGBModel_lags16_lags_past_covariates1_output_chunk_length1.csv,2.13,9.49,51.43,25.71,25.71,25.71,25.71
XGBModel_lags16_lags_past_covariates20_output_chunk_length1.csv,2.66,11.49,42.86,28.57,28.57,14.29,14.29
XGBModel_lags16_lags_past_covariates24_output_chunk_length1.csv,2.63,11.39,51.43,31.43,31.43,20.0,20.0
XGBModel_lags16_lags_past_covariates2_output_chunk_length1.csv,2.09,8.96,57.14,34.29,34.29,22.86,22.86
XGBModel_lags16_lags_past_covariates3_output_chunk_length1.csv,2.31,10.0,51.43,34.29,34.29,17.14,17.14
XGBModel_lags16_lags_past_covariates4_output_chunk_length1.csv,2.59,11.18,57.14,37.14,37.14,20.0,20.0
XGBModel_lags16_lags_past_covariates8_output_chunk_length1.csv,2.29,9.7,51.43,28.57,28.57,22.86,22.86
XGBModel_lags1_lags_past_covariates12_output_chunk_length1.csv,2.32,10.01,62.86,40.0,40.0,22.86,22.86
XGBModel_lags1_lags_past_covariates16_output_chunk_length1.csv,2.31,10.63,51.43,28.57,28.57,22.86,22.86
XGBModel_lags1_lags_past_covariates1_output_chunk_length1.csv,2.48,10.83,42.86,25.71,25.71,17.14,17.14
XGBModel_lags1_lags_past_covariates20_output_chunk_length1.csv,2.81,12.03,40.0,28.57,28.57,11.43,11.43
XGBModel_lags1_lags_past_covariates24_output_chunk_length1.csv,2.6,11.34,51.43,31.43,31.43,20.0,20.0
XGBModel_lags1_lags_past_covariates2_output_chunk_length1.csv,2.39,10.4,54.29,34.29,34.29,20.0,20.0
XGBModel_lags1_lags_past_covariates3_output_chunk_length1.csv,2.42,11.22,62.86,37.14,37.14,25.71,25.71
XGBModel_lags1_lags_past_covariates4_output_chunk_length1.csv,2.51,10.48,51.43,34.29,34.29,17.14,17.14
XGBModel_lags1_lags_past_covariates8_output_chunk_length1.csv,2.38,10.56,51.43,34.29,34.29,17.14,17.14
XGBModel_lags20_lags_past_covariates12_output_chunk_length1.csv,2.46,10.86,45.71,28.57,28.57,20.0,20.0
XGBModel_lags20_lags_past_covariates16_output_chunk_length1.csv,2.45,10.69,57.14,34.29,34.29,22.86,22.86
XGBModel_lags20_lags_past_covariates1_output_chunk_length1.csv,2.09,8.97,48.57,28.57,28.57,20.0,20.0
XGBModel_lags20_lags_past_covariates20_output_chunk_length1.csv,2.7,11.61,42.86,28.57,28.57,14.29,14.29
XGBModel_lags20_lags_past_covariates24_output_chunk_length1.csv,2.55,11.17,51.43,31.43,31.43,20.0,20.0
XGBModel_lags20_lags_past_covariates2_output_chunk_length1.csv,2.19,9.68,60.0,34.29,34.29,25.71,25.71
XGBModel_lags20_lags_past_covariates3_output_chunk_length1.csv,2.08,9.56,62.86,34.29,34.29,28.57,28.57
XGBModel_lags20_lags_past_covariates4_output_chunk_length1.csv,2.59,11.49,60.0,40.0,40.0,20.0,20.0
XGBModel_lags20_lags_past_covariates8_output_chunk_length1.csv,2.63,11.51,51.43,31.43,31.43,20.0,20.0
XGBModel_lags24_lags_past_covariates12_output_chunk_length1.csv,2.23,10.4,57.14,34.29,34.29,22.86,22.86
XGBModel_lags24_lags_past_covariates16_output_chunk_length1.csv,2.37,10.95,51.43,28.57,28.57,22.86,22.86
XGBModel_lags24_lags_past_covariates1_output_chunk_length1.csv,2.02,9.43,42.86,25.71,25.71,17.14,17.14
XGBModel_lags24_lags_past_covariates20_output_chunk_length1.csv,2.86,12.53,40.0,28.57,28.57,11.43,11.43
XGBModel_lags24_lags_past_covariates24_output_chunk_length1.csv,2.67,11.54,51.43,31.43,31.43,20.0,20.0
XGBModel_lags24_lags_past_covariates2_output_chunk_length1.csv,2.27,10.34,54.29,31.43,31.43,22.86,22.86
XGBModel_lags24_lags_past_covariates3_output_chunk_length1.csv,2.23,10.01,42.86,22.86,22.86,20.0,20.0
XGBModel_lags24_lags_past_covariates4_output_chunk_length1.csv,2.57,11.14,48.57,31.43,31.43,17.14,17.14
XGBModel_lags24_lags_past_covariates8_output_chunk_length1.csv,2.55,11.16,48.57,31.43,31.43,17.14,17.14
XGBModel_lags2_lags_past_covariates12_output_chunk_length1.csv,2.34,10.01,60.0,40.0,40.0,20.0,20.0
XGBModel_lags2_lags_past_covariates16_output_chunk_length1.csv,2.34,10.71,48.57,25.71,25.71,22.86,22.86
XGBModel_lags2_lags_past_covariates1_output_chunk_length1.csv,2.64,11.03,37.14,22.86,22.86,14.29,14.29
XGBModel_lags2_lags_past_covariates20_output_chunk_length1.csv,2.78,11.99,40.0,28.57,28.57,11.43,11.43
XGBModel_lags2_lags_past_covariates24_output_chunk_length1.csv,2.62,11.46,51.43,31.43,31.43,20.0,20.0
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.38,10.38,54.29,34.29,34.29,20.0,20.0
XGBModel_lags2_lags_past_covariates3_output_chunk_length1.csv,2.4,11.18,65.71,40.0,40.0,28.57,28.57
XGBModel_lags2_lags_past_covariates4_output_chunk_length1.csv,2.49,10.35,51.43,34.29,34.29,17.14,17.14
XGBModel_lags2_lags_past_covariates8_output_chunk_length1.csv,2.34,10.43,51.43,34.29,34.29,17.14,17.14
XGBModel_lags3_lags_past_covariates12_output_chunk_length1.csv,2.34,10.02,60.0,40.0,40.0,20.0,20.0
XGBModel_lags3_lags_past_covariates16_output_chunk_length1.csv,2.24,10.45,51.43,25.71,25.71,25.71,25.71
XGBModel_lags3_lags_past_covariates1_output_chunk_length1.csv,2.46,11.02,45.71,28.57,28.57,17.14,17.14
XGBModel_lags3_lags_past_covariates20_output_chunk_length1.csv,2.75,11.78,40.0,28.57,28.57,11.43,11.43
XGBModel_lags3_lags_past_covariates24_output_chunk_length1.csv,2.67,11.62,51.43,31.43,31.43,20.0,20.0
