param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length12_modelLSTM_n_epochs15_output_chunk_length1.csv,18.43,1.66,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length16_modelLSTM_n_epochs15_output_chunk_length1.csv,19.92,1.88,48.57,45.71,45.71,2.86,2.86
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,16.27,1.47,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length20_modelLSTM_n_epochs15_output_chunk_length1.csv,17.74,1.62,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length24_modelLSTM_n_epochs15_output_chunk_length1.csv,19.0,1.68,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length2_modelLSTM_n_epochs15_output_chunk_length1.csv,15.92,1.45,48.57,45.71,45.71,2.86,2.86
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,16.23,1.47,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length4_modelLSTM_n_epochs15_output_chunk_length1.csv,16.9,1.53,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length8_modelLSTM_n_epochs15_output_chunk_length1.csv,14.1,1.28,45.71,45.71,45.71,0.0,0.0
LinearRegressionModel_lags12_lags_past_covariates12_output_chunk_length1.csv,6.97,0.7,48.57,34.29,34.29,14.29,14.29
LinearRegressionModel_lags12_lags_past_covariates16_output_chunk_length1.csv,8.52,0.86,45.71,34.29,34.29,11.43,11.43
LinearRegressionModel_lags12_lags_past_covariates1_output_chunk_length1.csv,4.99,0.58,62.86,31.43,31.43,31.43,31.43
LinearRegressionModel_lags12_lags_past_covariates20_output_chunk_length1.csv,9.26,0.93,42.86,28.57,28.57,14.29,14.29
LinearRegressionModel_lags12_lags_past_covariates24_output_chunk_length1.csv,8.11,0.85,57.14,34.29,34.29,22.86,22.86
LinearRegressionModel_lags12_lags_past_covariates2_output_chunk_length1.csv,5.79,0.61,51.43,37.14,37.14,14.29,14.29
LinearRegressionModel_lags12_lags_past_covariates3_output_chunk_length1.csv,6.33,0.68,54.29,40.0,40.0,14.29,14.29
LinearRegressionModel_lags12_lags_past_covariates4_output_chunk_length1.csv,6.69,0.7,48.57,40.0,40.0,8.57,8.57
LinearRegressionModel_lags12_lags_past_covariates8_output_chunk_length1.csv,6.91,0.71,42.86,34.29,34.29,8.57,8.57
LinearRegressionModel_lags16_lags_past_covariates12_output_chunk_length1.csv,7.24,0.73,42.86,34.29,34.29,8.57,8.57
LinearRegressionModel_lags16_lags_past_covariates16_output_chunk_length1.csv,8.5,0.86,45.71,34.29,34.29,11.43,11.43
LinearRegressionModel_lags16_lags_past_covariates1_output_chunk_length1.csv,4.94,0.59,62.86,31.43,31.43,31.43,31.43
LinearRegressionModel_lags16_lags_past_covariates20_output_chunk_length1.csv,9.26,0.92,42.86,28.57,28.57,14.29,14.29
LinearRegressionModel_lags16_lags_past_covariates24_output_chunk_length1.csv,8.11,0.85,57.14,34.29,34.29,22.86,22.86
LinearRegressionModel_lags16_lags_past_covariates2_output_chunk_length1.csv,6.17,0.64,42.86,34.29,34.29,8.57,8.57
LinearRegressionModel_lags16_lags_past_covariates3_output_chunk_length1.csv,6.57,0.7,42.86,37.14,37.14,5.71,5.71
LinearRegressionModel_lags16_lags_past_covariates4_output_chunk_length1.csv,6.85,0.73,45.71,40.0,40.0,5.71,5.71
LinearRegressionModel_lags16_lags_past_covariates8_output_chunk_length1.csv,7.03,0.72,42.86,37.14,37.14,5.71,5.71
LinearRegressionModel_lags1_lags_past_covariates12_output_chunk_length1.csv,7.06,0.71,48.57,34.29,34.29,14.29,14.29
LinearRegressionModel_lags1_lags_past_covariates16_output_chunk_length1.csv,8.56,0.86,48.57,34.29,34.29,14.29,14.29
LinearRegressionModel_lags1_lags_past_covariates1_output_chunk_length1.csv,4.89,0.57,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags1_lags_past_covariates20_output_chunk_length1.csv,9.3,0.93,42.86,28.57,28.57,14.29,14.29
LinearRegressionModel_lags1_lags_past_covariates24_output_chunk_length1.csv,8.12,0.85,57.14,34.29,34.29,22.86,22.86
LinearRegressionModel_lags1_lags_past_covariates2_output_chunk_length1.csv,5.54,0.58,51.43,37.14,37.14,14.29,14.29
LinearRegressionModel_lags1_lags_past_covariates3_output_chunk_length1.csv,5.92,0.62,45.71,37.14,37.14,8.57,8.57
LinearRegressionModel_lags1_lags_past_covariates4_output_chunk_length1.csv,6.26,0.65,45.71,40.0,40.0,5.71,5.71
LinearRegressionModel_lags1_lags_past_covariates8_output_chunk_length1.csv,6.66,0.69,45.71,37.14,37.14,8.57,8.57
