param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
RandomForest_lags12_lags_past_covariates12_output_chunk_length1.csv,4.26,2.4,51.43,17.14,14.29,37.14,37.14
RandomForest_lags12_lags_past_covariates16_output_chunk_length1.csv,4.24,2.31,51.43,17.14,14.29,40.0,37.14
RandomForest_lags12_lags_past_covariates1_output_chunk_length1.csv,4.17,2.38,51.43,17.14,14.29,37.14,37.14
RandomForest_lags12_lags_past_covariates20_output_chunk_length1.csv,4.13,2.35,54.29,22.86,20.0,34.29,34.29
RandomForest_lags12_lags_past_covariates24_output_chunk_length1.csv,4.2,2.4,51.43,22.86,20.0,31.43,31.43
RandomForest_lags12_lags_past_covariates2_output_chunk_length1.csv,4.31,2.45,51.43,17.14,14.29,37.14,37.14
RandomForest_lags12_lags_past_covariates3_output_chunk_length1.csv,4.39,2.43,48.57,17.14,14.29,34.29,34.29
RandomForest_lags12_lags_past_covariates4_output_chunk_length1.csv,4.37,2.44,45.71,14.29,11.43,34.29,34.29
RandomForest_lags12_lags_past_covariates8_output_chunk_length1.csv,4.25,2.4,45.71,14.29,11.43,34.29,34.29
RandomForest_lags16_lags_past_covariates12_output_chunk_length1.csv,4.33,2.42,51.43,17.14,14.29,37.14,37.14
RandomForest_lags16_lags_past_covariates16_output_chunk_length1.csv,4.41,2.46,45.71,17.14,14.29,31.43,31.43
RandomForest_lags16_lags_past_covariates1_output_chunk_length1.csv,4.15,2.32,45.71,14.29,11.43,34.29,34.29
RandomForest_lags16_lags_past_covariates20_output_chunk_length1.csv,4.24,2.37,45.71,17.14,14.29,31.43,31.43
RandomForest_lags16_lags_past_covariates24_output_chunk_length1.csv,4.05,2.34,54.29,22.86,20.0,34.29,34.29
RandomForest_lags16_lags_past_covariates2_output_chunk_length1.csv,4.18,2.36,51.43,17.14,14.29,37.14,37.14
RandomForest_lags16_lags_past_covariates3_output_chunk_length1.csv,4.19,2.39,51.43,20.0,17.14,34.29,34.29
RandomForest_lags16_lags_past_covariates4_output_chunk_length1.csv,4.29,2.46,48.57,17.14,14.29,34.29,34.29
RandomForest_lags16_lags_past_covariates8_output_chunk_length1.csv,4.37,2.47,40.0,14.29,11.43,28.57,28.57
RandomForest_lags1_lags_past_covariates12_output_chunk_length1.csv,4.17,2.37,54.29,20.0,17.14,37.14,37.14
RandomForest_lags1_lags_past_covariates16_output_chunk_length1.csv,4.39,2.44,45.71,17.14,14.29,31.43,31.43
RandomForest_lags1_lags_past_covariates1_output_chunk_length1.csv,4.23,2.4,48.57,14.29,11.43,37.14,37.14
RandomForest_lags1_lags_past_covariates20_output_chunk_length1.csv,4.38,2.45,51.43,20.0,17.14,34.29,34.29
RandomForest_lags1_lags_past_covariates24_output_chunk_length1.csv,4.08,2.32,57.14,25.71,22.86,34.29,34.29
RandomForest_lags1_lags_past_covariates2_output_chunk_length1.csv,4.1,2.38,45.71,17.14,14.29,34.29,34.29
RandomForest_lags1_lags_past_covariates3_output_chunk_length1.csv,4.07,2.35,45.71,20.0,17.14,28.57,28.57
RandomForest_lags1_lags_past_covariates4_output_chunk_length1.csv,4.24,2.39,48.57,17.14,14.29,34.29,34.29
RandomForest_lags1_lags_past_covariates8_output_chunk_length1.csv,4.21,2.41,48.57,20.0,14.29,34.29,34.29
RandomForest_lags20_lags_past_covariates12_output_chunk_length1.csv,4.43,2.44,45.71,14.29,11.43,34.29,34.29
RandomForest_lags20_lags_past_covariates16_output_chunk_length1.csv,4.14,2.31,48.57,17.14,14.29,37.14,37.14
RandomForest_lags20_lags_past_covariates1_output_chunk_length1.csv,4.1,2.32,48.57,14.29,11.43,37.14,37.14
RandomForest_lags20_lags_past_covariates20_output_chunk_length1.csv,4.29,2.39,51.43,22.86,20.0,31.43,31.43
RandomForest_lags20_lags_past_covariates24_output_chunk_length1.csv,3.93,2.28,54.29,25.71,22.86,31.43,31.43
RandomForest_lags20_lags_past_covariates2_output_chunk_length1.csv,4.19,2.34,48.57,17.14,14.29,34.29,34.29
RandomForest_lags20_lags_past_covariates3_output_chunk_length1.csv,4.01,2.29,57.14,22.86,20.0,37.14,37.14
RandomForest_lags20_lags_past_covariates4_output_chunk_length1.csv,4.25,2.39,45.71,17.14,14.29,31.43,31.43
RandomForest_lags20_lags_past_covariates8_output_chunk_length1.csv,4.2,2.36,45.71,17.14,11.43,37.14,34.29
RandomForest_lags24_lags_past_covariates12_output_chunk_length1.csv,4.1,2.28,54.29,20.0,17.14,37.14,37.14
RandomForest_lags24_lags_past_covariates16_output_chunk_length1.csv,4.08,2.32,45.71,17.14,14.29,31.43,31.43
RandomForest_lags24_lags_past_covariates1_output_chunk_length1.csv,3.88,2.27,48.57,14.29,11.43,40.0,40.0
RandomForest_lags24_lags_past_covariates20_output_chunk_length1.csv,4.27,2.47,48.57,17.14,14.29,34.29,34.29
RandomForest_lags24_lags_past_covariates24_output_chunk_length1.csv,4.15,2.39,54.29,22.86,20.0,34.29,34.29
RandomForest_lags24_lags_past_covariates2_output_chunk_length1.csv,3.9,2.27,51.43,14.29,11.43,40.0,40.0
RandomForest_lags24_lags_past_covariates3_output_chunk_length1.csv,4.25,2.42,42.86,14.29,11.43,31.43,31.43
RandomForest_lags24_lags_past_covariates4_output_chunk_length1.csv,4.28,2.44,48.57,14.29,11.43,37.14,37.14
RandomForest_lags24_lags_past_covariates8_output_chunk_length1.csv,4.11,2.31,54.29,17.14,14.29,40.0,40.0
RandomForest_lags2_lags_past_covariates12_output_chunk_length1.csv,4.39,2.45,48.57,14.29,11.43,37.14,37.14
RandomForest_lags2_lags_past_covariates16_output_chunk_length1.csv,4.28,2.36,45.71,14.29,11.43,34.29,34.29
RandomForest_lags2_lags_past_covariates1_output_chunk_length1.csv,3.93,2.3,51.43,17.14,14.29,37.14,37.14
RandomForest_lags2_lags_past_covariates20_output_chunk_length1.csv,4.17,2.38,54.29,22.86,20.0,34.29,34.29
