param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,18.08,6.77,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,17.59,6.7,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,17.18,6.58,54.29,54.29,54.29,2.86,0.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,5.32,2.28,42.86,20.0,20.0,22.86,22.86
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.57,2.03,51.43,22.86,22.86,28.57,28.57
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,5.32,2.28,42.86,20.0,20.0,22.86,22.86
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.39,2.0,51.43,25.71,25.71,25.71,25.71
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,5.32,2.28,42.86,20.0,20.0,22.86,22.86
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.39,1.99,51.43,25.71,25.71,25.71,25.71
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.94,1.42,57.14,37.14,37.14,20.0,20.0
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,3.08,1.46,48.57,31.43,31.43,17.14,17.14
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,3.13,1.46,54.29,34.29,34.29,20.0,20.0
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,3.21,1.45,51.43,31.43,31.43,20.0,20.0
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,3.07,1.45,54.29,34.29,34.29,20.0,20.0
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,3.46,1.56,45.71,25.71,25.71,20.0,20.0
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,5.32,2.28,42.86,20.0,20.0,22.86,22.86
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.57,2.03,51.43,22.86,22.86,28.57,28.57
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,5.32,2.28,42.86,20.0,20.0,22.86,22.86
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.39,2.0,51.43,25.71,25.71,25.71,25.71
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,5.32,2.28,42.86,20.0,20.0,22.86,22.86
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.39,1.99,51.43,25.71,25.71,25.71,25.71
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,18.93,7.0,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,17.57,6.58,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,14.0,5.8,57.14,54.29,54.29,5.71,2.86
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.8,1.73,60.0,37.14,37.14,22.86,22.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.82,1.74,54.29,34.29,34.29,20.0,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.99,1.85,45.71,31.43,31.43,14.29,14.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.72,1.69,60.0,37.14,37.14,22.86,22.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.75,1.73,48.57,34.29,34.29,14.29,14.29
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.96,1.81,51.43,37.14,37.14,14.29,14.29
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.82,1.73,57.14,34.29,34.29,22.86,22.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.89,1.83,51.43,37.14,37.14,14.29,14.29
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.98,1.8,51.43,37.14,37.14,14.29,14.29
