param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
RandomForest_lags12_lags_past_covariates12_output_chunk_length1.csv,2.98,2.25,40.0,25.71,25.71,20.0,14.29
RandomForest_lags12_lags_past_covariates16_output_chunk_length1.csv,3.19,2.36,40.0,28.57,28.57,17.14,11.43
RandomForest_lags12_lags_past_covariates1_output_chunk_length1.csv,2.83,2.13,54.29,25.71,25.71,31.43,28.57
RandomForest_lags12_lags_past_covariates20_output_chunk_length1.csv,3.24,2.41,37.14,25.71,25.71,14.29,11.43
RandomForest_lags12_lags_past_covariates24_output_chunk_length1.csv,3.15,2.39,40.0,25.71,25.71,17.14,14.29
RandomForest_lags12_lags_past_covariates2_output_chunk_length1.csv,2.92,2.2,40.0,22.86,22.86,20.0,17.14
RandomForest_lags12_lags_past_covariates3_output_chunk_length1.csv,2.78,2.13,42.86,25.71,25.71,22.86,17.14
RandomForest_lags12_lags_past_covariates4_output_chunk_length1.csv,2.72,2.1,51.43,31.43,31.43,25.71,20.0
RandomForest_lags12_lags_past_covariates8_output_chunk_length1.csv,2.86,2.24,45.71,31.43,31.43,17.14,14.29
RandomForest_lags16_lags_past_covariates12_output_chunk_length1.csv,3.02,2.29,48.57,31.43,31.43,22.86,17.14
RandomForest_lags16_lags_past_covariates16_output_chunk_length1.csv,3.06,2.3,37.14,22.86,22.86,20.0,14.29
RandomForest_lags16_lags_past_covariates1_output_chunk_length1.csv,2.81,2.14,48.57,22.86,22.86,28.57,25.71
RandomForest_lags16_lags_past_covariates20_output_chunk_length1.csv,3.15,2.37,40.0,25.71,25.71,20.0,14.29
RandomForest_lags16_lags_past_covariates24_output_chunk_length1.csv,3.16,2.35,40.0,25.71,25.71,20.0,14.29
RandomForest_lags16_lags_past_covariates2_output_chunk_length1.csv,2.66,2.07,45.71,28.57,28.57,20.0,17.14
RandomForest_lags16_lags_past_covariates3_output_chunk_length1.csv,2.82,2.16,51.43,25.71,25.71,31.43,25.71
RandomForest_lags16_lags_past_covariates4_output_chunk_length1.csv,2.9,2.2,48.57,28.57,28.57,25.71,22.86
RandomForest_lags16_lags_past_covariates8_output_chunk_length1.csv,2.92,2.24,51.43,31.43,31.43,22.86,20.0
RandomForest_lags1_lags_past_covariates12_output_chunk_length1.csv,3.11,2.36,37.14,22.86,22.86,20.0,14.29
RandomForest_lags1_lags_past_covariates16_output_chunk_length1.csv,3.14,2.36,37.14,22.86,22.86,20.0,14.29
RandomForest_lags1_lags_past_covariates1_output_chunk_length1.csv,2.7,2.06,48.57,25.71,25.71,25.71,22.86
RandomForest_lags1_lags_past_covariates20_output_chunk_length1.csv,3.18,2.37,42.86,25.71,25.71,22.86,17.14
RandomForest_lags1_lags_past_covariates24_output_chunk_length1.csv,3.17,2.36,37.14,22.86,22.86,17.14,14.29
RandomForest_lags1_lags_past_covariates2_output_chunk_length1.csv,2.73,2.1,48.57,31.43,31.43,25.71,20.0
RandomForest_lags1_lags_past_covariates3_output_chunk_length1.csv,2.93,2.2,42.86,25.71,25.71,22.86,17.14
RandomForest_lags1_lags_past_covariates4_output_chunk_length1.csv,2.88,2.18,51.43,34.29,34.29,22.86,17.14
RandomForest_lags1_lags_past_covariates8_output_chunk_length1.csv,2.93,2.25,48.57,31.43,31.43,20.0,17.14
RandomForest_lags20_lags_past_covariates12_output_chunk_length1.csv,3.03,2.29,40.0,28.57,28.57,17.14,11.43
RandomForest_lags20_lags_past_covariates16_output_chunk_length1.csv,3.11,2.33,40.0,25.71,25.71,20.0,14.29
RandomForest_lags20_lags_past_covariates1_output_chunk_length1.csv,2.76,2.11,45.71,22.86,22.86,25.71,22.86
RandomForest_lags20_lags_past_covariates20_output_chunk_length1.csv,3.07,2.32,45.71,28.57,28.57,22.86,17.14
RandomForest_lags20_lags_past_covariates24_output_chunk_length1.csv,3.26,2.41,42.86,25.71,25.71,20.0,17.14
RandomForest_lags20_lags_past_covariates2_output_chunk_length1.csv,2.75,2.1,42.86,25.71,25.71,22.86,17.14
RandomForest_lags20_lags_past_covariates3_output_chunk_length1.csv,2.86,2.2,57.14,31.43,31.43,28.57,25.71
RandomForest_lags20_lags_past_covariates4_output_chunk_length1.csv,2.91,2.19,48.57,28.57,28.57,25.71,20.0
RandomForest_lags20_lags_past_covariates8_output_chunk_length1.csv,3.02,2.31,45.71,28.57,28.57,22.86,17.14
RandomForest_lags24_lags_past_covariates12_output_chunk_length1.csv,3.04,2.3,42.86,25.71,25.71,22.86,17.14
RandomForest_lags24_lags_past_covariates16_output_chunk_length1.csv,3.15,2.38,40.0,25.71,25.71,20.0,14.29
RandomForest_lags24_lags_past_covariates1_output_chunk_length1.csv,2.85,2.16,45.71,25.71,25.71,22.86,20.0
RandomForest_lags24_lags_past_covariates20_output_chunk_length1.csv,3.09,2.34,42.86,28.57,28.57,17.14,14.29
RandomForest_lags24_lags_past_covariates24_output_chunk_length1.csv,3.27,2.44,40.0,25.71,25.71,20.0,17.14
RandomForest_lags24_lags_past_covariates2_output_chunk_length1.csv,2.81,2.14,40.0,22.86,22.86,20.0,17.14
RandomForest_lags24_lags_past_covariates3_output_chunk_length1.csv,2.93,2.21,51.43,28.57,28.57,28.57,22.86
