param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
ARIMA_d1_p12_q1.csv,2.75,5.6,57.14,22.86,22.86,34.29,34.29
ARIMA_d1_p12_q12.csv,3.35,6.68,40.0,17.14,17.14,22.86,22.86
ARIMA_d1_p12_q16.csv,2.83,5.93,57.14,31.43,31.43,25.71,25.71
ARIMA_d1_p12_q2.csv,2.79,5.58,60.0,31.43,31.43,28.57,28.57
ARIMA_d1_p12_q20.csv,3.12,6.33,54.29,28.57,28.57,25.71,25.71
ARIMA_d1_p12_q24.csv,2.96,5.88,60.0,37.14,37.14,22.86,22.86
ARIMA_d1_p12_q3.csv,2.63,5.49,60.0,28.57,28.57,31.43,31.43
ARIMA_d1_p12_q4.csv,2.9,5.82,42.86,25.71,25.71,17.14,17.14
ARIMA_d1_p12_q8.csv,2.92,5.85,48.57,25.71,25.71,22.86,22.86
ARIMA_d1_p16_q1.csv,2.77,5.59,60.0,34.29,34.29,25.71,25.71
ARIMA_d1_p16_q12.csv,3.32,6.64,51.43,22.86,22.86,28.57,28.57
ARIMA_d1_p16_q16.csv,2.81,5.66,60.0,34.29,34.29,25.71,25.71
ARIMA_d1_p16_q2.csv,2.83,5.87,54.29,31.43,31.43,22.86,22.86
ARIMA_d1_p16_q20.csv,3.05,5.79,54.29,31.43,31.43,22.86,22.86
ARIMA_d1_p16_q24.csv,3.03,5.74,62.86,34.29,34.29,28.57,28.57
ARIMA_d1_p16_q3.csv,2.73,5.6,68.57,34.29,34.29,34.29,34.29
ARIMA_d1_p16_q4.csv,2.76,5.72,60.0,34.29,34.29,25.71,25.71
ARIMA_d1_p16_q8.csv,3.01,5.91,60.0,37.14,37.14,22.86,22.86
ARIMA_d1_p1_q1.csv,2.82,5.59,37.14,22.86,22.86,14.29,14.29
ARIMA_d1_p1_q12.csv,2.8,5.45,60.0,31.43,31.43,28.57,28.57
ARIMA_d1_p1_q16.csv,2.9,5.79,48.57,28.57,28.57,20.0,20.0
ARIMA_d1_p1_q2.csv,2.82,5.6,48.57,28.57,28.57,20.0,20.0
ARIMA_d1_p1_q20.csv,2.91,6.28,60.0,40.0,40.0,20.0,20.0
ARIMA_d1_p1_q24.csv,2.79,5.9,68.57,40.0,40.0,28.57,28.57
ARIMA_d1_p1_q3.csv,2.74,5.56,54.29,25.71,25.71,28.57,28.57
ARIMA_d1_p1_q4.csv,2.69,5.48,54.29,25.71,25.71,28.57,28.57
ARIMA_d1_p1_q8.csv,2.7,5.55,60.0,28.57,28.57,31.43,31.43
ARIMA_d1_p20_q1.csv,2.85,5.89,57.14,28.57,28.57,28.57,28.57
ARIMA_d1_p20_q12.csv,3.27,6.02,57.14,34.29,34.29,22.86,22.86
ARIMA_d1_p20_q16.csv,3.05,5.76,51.43,28.57,28.57,22.86,22.86
ARIMA_d1_p20_q2.csv,2.88,5.95,57.14,28.57,28.57,28.57,28.57
ARIMA_d1_p20_q20.csv,3.19,6.07,60.0,34.29,34.29,25.71,25.71
ARIMA_d1_p20_q24.csv,3.08,5.87,57.14,31.43,31.43,25.71,25.71
ARIMA_d1_p20_q3.csv,2.95,6.0,54.29,25.71,25.71,28.57,28.57
ARIMA_d1_p20_q4.csv,2.85,6.04,54.29,25.71,25.71,28.57,28.57
ARIMA_d1_p20_q8.csv,2.91,6.05,48.57,22.86,22.86,25.71,25.71
ARIMA_d1_p24_q1.csv,2.89,6.05,54.29,25.71,25.71,28.57,28.57
ARIMA_d1_p24_q12.csv,3.16,5.99,60.0,37.14,37.14,22.86,22.86
ARIMA_d1_p24_q16.csv,3.02,5.95,54.29,28.57,28.57,25.71,25.71
ARIMA_d1_p24_q2.csv,2.88,6.03,57.14,28.57,28.57,28.57,28.57
ARIMA_d1_p24_q20.csv,2.82,5.47,65.71,31.43,31.43,34.29,34.29
ARIMA_d1_p24_q24.csv,2.91,5.74,60.0,37.14,37.14,22.86,22.86
ARIMA_d1_p24_q3.csv,2.88,6.05,54.29,25.71,25.71,28.57,28.57
ARIMA_d1_p24_q4.csv,3.0,5.72,60.0,34.29,34.29,25.71,25.71
ARIMA_d1_p24_q8.csv,3.16,6.62,51.43,25.71,25.71,25.71,25.71
ARIMA_d1_p2_q1.csv,2.82,5.6,42.86,25.71,25.71,17.14,17.14
ARIMA_d1_p2_q12.csv,2.95,5.81,48.57,25.71,25.71,22.86,22.86
ARIMA_d1_p2_q16.csv,2.86,5.78,51.43,31.43,31.43,20.0,20.0
ARIMA_d1_p2_q2.csv,2.87,5.69,45.71,25.71,25.71,20.0,20.0
ARIMA_d1_p2_q20.csv,3.02,6.35,48.57,28.57,28.57,20.0,20.0
ARIMA_d1_p2_q24.csv,2.82,6.06,68.57,40.0,40.0,28.57,28.57
ARIMA_d1_p2_q3.csv,2.76,5.6,57.14,34.29,34.29,22.86,22.86
ARIMA_d1_p2_q4.csv,2.65,5.43,65.71,37.14,37.14,28.57,28.57
ARIMA_d1_p2_q8.csv,2.77,5.56,54.29,28.57,28.57,25.71,25.71
ARIMA_d1_p3_q1.csv,2.75,5.53,48.57,25.71,25.71,22.86,22.86
ARIMA_d1_p3_q12.csv,2.99,5.84,60.0,31.43,31.43,28.57,28.57
ARIMA_d1_p3_q16.csv,2.86,5.77,51.43,31.43,31.43,20.0,20.0
ARIMA_d1_p3_q2.csv,2.86,5.63,54.29,34.29,34.29,20.0,20.0
ARIMA_d1_p3_q20.csv,2.94,6.28,57.14,34.29,34.29,22.86,22.86
ARIMA_d1_p3_q24.csv,2.92,6.19,65.71,40.0,40.0,25.71,25.71
ARIMA_d1_p3_q3.csv,2.95,5.82,45.71,25.71,25.71,20.0,20.0
ARIMA_d1_p3_q4.csv,2.65,5.34,65.71,40.0,40.0,25.71,25.71
ARIMA_d1_p3_q8.csv,2.76,5.47,48.57,22.86,22.86,25.71,25.71
ARIMA_d1_p4_q1.csv,2.73,5.5,57.14,28.57,28.57,28.57,28.57
ARIMA_d1_p4_q12.csv,2.93,5.66,62.86,34.29,34.29,28.57,28.57
ARIMA_d1_p4_q16.csv,2.84,5.78,51.43,31.43,31.43,20.0,20.0
ARIMA_d1_p4_q2.csv,3.01,5.72,48.57,28.57,28.57,20.0,20.0
ARIMA_d1_p4_q20.csv,2.88,6.12,62.86,40.0,40.0,22.86,22.86
ARIMA_d1_p4_q24.csv,2.86,6.1,62.86,37.14,37.14,25.71,25.71
ARIMA_d1_p4_q3.csv,2.61,5.35,62.86,37.14,37.14,25.71,25.71
ARIMA_d1_p4_q4.csv,2.84,5.83,51.43,34.29,34.29,17.14,17.14
ARIMA_d1_p4_q8.csv,2.68,5.43,57.14,34.29,34.29,22.86,22.86
ARIMA_d1_p8_q1.csv,2.72,5.61,62.86,31.43,31.43,31.43,31.43
ARIMA_d1_p8_q12.csv,3.01,5.78,54.29,28.57,28.57,25.71,25.71
ARIMA_d1_p8_q16.csv,3.09,6.01,51.43,34.29,34.29,17.14,17.14
ARIMA_d1_p8_q2.csv,2.72,5.6,65.71,31.43,31.43,34.29,34.29
ARIMA_d1_p8_q20.csv,2.92,6.33,54.29,28.57,28.57,25.71,25.71
ARIMA_d1_p8_q24.csv,2.71,5.79,62.86,34.29,34.29,28.57,28.57
ARIMA_d1_p8_q3.csv,2.75,5.73,62.86,34.29,34.29,31.43,31.43
ARIMA_d1_p8_q4.csv,2.67,5.38,60.0,31.43,31.43,28.57,28.57
ARIMA_d1_p8_q8.csv,3.16,6.06,42.86,25.71,25.71,17.14,17.14
