param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,18.96,7.04,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,17.57,6.53,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,18.16,6.77,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,18.72,6.96,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,18.16,6.7,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,13.99,5.96,60.0,54.29,54.29,8.57,5.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.47,2.33,54.29,34.29,34.29,20.0,20.0
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.13,1.82,65.71,45.71,45.71,20.0,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.5,2.33,62.86,42.86,42.86,20.0,20.0
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,5.12,2.66,57.14,34.29,34.29,22.86,22.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.77,2.29,62.86,42.86,42.86,20.0,20.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,5.87,3.42,62.86,45.71,45.71,17.14,17.14
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,5.11,2.65,57.14,34.29,34.29,22.86,22.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.85,2.32,65.71,45.71,45.71,22.86,22.86
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,5.78,3.4,62.86,45.71,45.71,17.14,17.14
