param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,26.76,13.69,42.86,40.0,40.0,8.57,5.71
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,26.92,13.67,40.0,40.0,40.0,5.71,2.86
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,27.22,13.42,37.14,37.14,37.14,5.71,2.86
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,29.68,14.52,40.0,40.0,40.0,5.71,2.86
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,26.83,14.63,42.86,40.0,40.0,8.57,5.71
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,18.94,11.49,42.86,37.14,37.14,11.43,8.57
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.94,3.02,54.29,31.43,31.43,22.86,22.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.84,3.0,65.71,28.57,28.57,37.14,37.14
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.82,2.74,60.0,25.71,25.71,34.29,34.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.78,2.88,51.43,28.57,28.57,22.86,22.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.72,2.89,57.14,22.86,22.86,37.14,34.29
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.25,2.5,54.29,28.57,28.57,25.71,25.71
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.93,3.02,54.29,31.43,31.43,22.86,22.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.22,2.77,57.14,28.57,28.57,28.57,28.57
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.28,2.49,57.14,28.57,28.57,28.57,28.57
