param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
LinearRegressionModel_lags12_lags_past_covariates12_output_chunk_length1.csv,4.84,5.77,54.29,31.43,31.43,22.86,22.86
LinearRegressionModel_lags12_lags_past_covariates16_output_chunk_length1.csv,4.99,6.32,57.14,42.86,37.14,25.71,20.0
LinearRegressionModel_lags12_lags_past_covariates1_output_chunk_length1.csv,11.93,15.87,42.86,31.43,28.57,17.14,17.14
LinearRegressionModel_lags12_lags_past_covariates20_output_chunk_length1.csv,5.75,7.35,51.43,37.14,31.43,25.71,20.0
LinearRegressionModel_lags12_lags_past_covariates24_output_chunk_length1.csv,7.83,11.12,45.71,31.43,25.71,20.0,20.0
LinearRegressionModel_lags12_lags_past_covariates2_output_chunk_length1.csv,9.57,12.72,57.14,51.43,37.14,25.71,20.0
LinearRegressionModel_lags12_lags_past_covariates3_output_chunk_length1.csv,7.3,9.79,54.29,40.0,31.43,31.43,22.86
LinearRegressionModel_lags12_lags_past_covariates4_output_chunk_length1.csv,6.19,7.81,48.57,25.71,22.86,31.43,25.71
LinearRegressionModel_lags12_lags_past_covariates8_output_chunk_length1.csv,5.3,6.69,51.43,37.14,34.29,20.0,17.14
LinearRegressionModel_lags16_lags_past_covariates12_output_chunk_length1.csv,4.9,5.84,54.29,31.43,31.43,22.86,22.86
LinearRegressionModel_lags16_lags_past_covariates16_output_chunk_length1.csv,4.99,6.32,57.14,42.86,37.14,25.71,20.0
LinearRegressionModel_lags16_lags_past_covariates1_output_chunk_length1.csv,18.23,32.99,40.0,28.57,25.71,20.0,17.14
LinearRegressionModel_lags16_lags_past_covariates20_output_chunk_length1.csv,5.75,7.35,51.43,37.14,31.43,25.71,20.0
LinearRegressionModel_lags16_lags_past_covariates24_output_chunk_length1.csv,7.83,11.12,45.71,31.43,25.71,20.0,20.0
LinearRegressionModel_lags16_lags_past_covariates2_output_chunk_length1.csv,8.62,11.49,57.14,42.86,37.14,31.43,22.86
LinearRegressionModel_lags16_lags_past_covariates3_output_chunk_length1.csv,7.11,9.61,51.43,34.29,28.57,34.29,22.86
LinearRegressionModel_lags16_lags_past_covariates4_output_chunk_length1.csv,6.28,7.94,48.57,25.71,22.86,31.43,25.71
LinearRegressionModel_lags16_lags_past_covariates8_output_chunk_length1.csv,5.27,6.64,51.43,37.14,34.29,20.0,17.14
LinearRegressionModel_lags1_lags_past_covariates12_output_chunk_length1.csv,4.84,5.78,54.29,31.43,31.43,22.86,22.86
LinearRegressionModel_lags1_lags_past_covariates16_output_chunk_length1.csv,4.98,6.32,57.14,42.86,37.14,25.71,20.0
LinearRegressionModel_lags1_lags_past_covariates1_output_chunk_length1.csv,9.97,12.98,42.86,25.71,20.0,25.71,22.86
LinearRegressionModel_lags1_lags_past_covariates20_output_chunk_length1.csv,5.72,7.34,51.43,37.14,31.43,25.71,20.0
LinearRegressionModel_lags1_lags_past_covariates24_output_chunk_length1.csv,7.87,11.13,45.71,31.43,25.71,20.0,20.0
LinearRegressionModel_lags1_lags_past_covariates2_output_chunk_length1.csv,10.96,14.19,57.14,48.57,37.14,31.43,22.86
LinearRegressionModel_lags1_lags_past_covariates3_output_chunk_length1.csv,8.12,10.41,60.0,42.86,34.29,34.29,25.71
LinearRegressionModel_lags1_lags_past_covariates4_output_chunk_length1.csv,5.92,7.39,51.43,25.71,22.86,34.29,28.57
LinearRegressionModel_lags1_lags_past_covariates8_output_chunk_length1.csv,5.52,6.91,48.57,34.29,31.43,20.0,17.14
LinearRegressionModel_lags20_lags_past_covariates12_output_chunk_length1.csv,4.65,5.78,57.14,34.29,31.43,25.71,25.71
LinearRegressionModel_lags20_lags_past_covariates16_output_chunk_length1.csv,5.09,6.32,48.57,37.14,31.43,22.86,17.14
LinearRegressionModel_lags20_lags_past_covariates1_output_chunk_length1.csv,45.04,140.39,40.0,34.29,25.71,17.14,17.14
LinearRegressionModel_lags20_lags_past_covariates20_output_chunk_length1.csv,5.75,7.35,51.43,37.14,31.43,25.71,20.0
LinearRegressionModel_lags20_lags_past_covariates24_output_chunk_length1.csv,7.83,11.12,45.71,31.43,25.71,20.0,20.0
LinearRegressionModel_lags20_lags_past_covariates2_output_chunk_length1.csv,9.0,11.6,51.43,40.0,31.43,28.57,20.0
LinearRegressionModel_lags20_lags_past_covariates3_output_chunk_length1.csv,7.12,9.16,57.14,34.29,31.43,37.14,25.71
LinearRegressionModel_lags20_lags_past_covariates4_output_chunk_length1.csv,6.34,7.92,45.71,25.71,22.86,28.57,22.86
LinearRegressionModel_lags20_lags_past_covariates8_output_chunk_length1.csv,5.15,6.46,51.43,37.14,34.29,20.0,17.14
LinearRegressionModel_lags24_lags_past_covariates12_output_chunk_length1.csv,4.71,5.84,57.14,34.29,31.43,25.71,25.71
LinearRegressionModel_lags24_lags_past_covariates16_output_chunk_length1.csv,5.33,6.6,51.43,40.0,34.29,22.86,17.14
LinearRegressionModel_lags24_lags_past_covariates1_output_chunk_length1.csv,27.4,38.48,42.86,31.43,22.86,22.86,22.86
LinearRegressionModel_lags24_lags_past_covariates20_output_chunk_length1.csv,6.16,7.91,51.43,37.14,31.43,25.71,20.0
LinearRegressionModel_lags24_lags_past_covariates24_output_chunk_length1.csv,7.83,11.12,45.71,31.43,25.71,20.0,20.0
LinearRegressionModel_lags24_lags_past_covariates2_output_chunk_length1.csv,8.69,11.31,45.71,37.14,28.57,25.71,17.14
LinearRegressionModel_lags24_lags_past_covariates3_output_chunk_length1.csv,7.01,9.02,54.29,34.29,28.57,34.29,25.71
LinearRegressionModel_lags24_lags_past_covariates4_output_chunk_length1.csv,6.24,7.82,45.71,25.71,22.86,28.57,22.86
LinearRegressionModel_lags24_lags_past_covariates8_output_chunk_length1.csv,5.15,6.48,48.57,37.14,34.29,17.14,14.29
LinearRegressionModel_lags2_lags_past_covariates12_output_chunk_length1.csv,4.84,5.78,54.29,31.43,31.43,22.86,22.86
LinearRegressionModel_lags2_lags_past_covariates16_output_chunk_length1.csv,4.99,6.33,57.14,42.86,37.14,25.71,20.0
