param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,10.17,0.38,51.43,42.86,42.86,17.14,11.43
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,9.99,0.4,60.0,42.86,42.86,22.86,20.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,12.98,0.5,57.14,42.86,42.86,20.0,17.14
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.73,0.19,68.57,48.57,48.57,28.57,20.0
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.93,0.19,57.14,42.86,42.86,20.0,14.29
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.76,0.2,68.57,48.57,48.57,28.57,20.0
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.9,0.19,60.0,45.71,45.71,20.0,14.29
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.76,0.2,68.57,48.57,48.57,28.57,20.0
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.89,0.19,60.0,45.71,45.71,20.0,14.29
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,3.76,0.17,60.0,14.29,14.29,48.57,48.57
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,4.02,0.18,60.0,11.43,11.43,48.57,48.57
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,4.07,0.17,65.71,17.14,17.14,48.57,48.57
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,4.07,0.17,60.0,11.43,11.43,48.57,48.57
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,3.99,0.17,62.86,14.29,14.29,48.57,48.57
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,4.16,0.17,57.14,11.43,11.43,45.71,45.71
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.73,0.19,68.57,48.57,48.57,28.57,20.0
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.93,0.19,57.14,42.86,42.86,20.0,14.29
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.76,0.2,68.57,48.57,48.57,28.57,20.0
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.9,0.19,60.0,45.71,45.71,20.0,14.29
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.76,0.2,68.57,48.57,48.57,28.57,20.0
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.89,0.19,60.0,45.71,45.71,20.0,14.29
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,10.12,0.38,51.43,42.86,42.86,17.14,11.43
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,11.85,0.49,54.29,37.14,37.14,22.86,20.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,13.75,0.61,62.86,42.86,42.86,25.71,22.86
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.28,0.19,62.86,20.0,20.0,42.86,42.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.96,0.2,54.29,14.29,14.29,40.0,40.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,5.12,0.21,57.14,17.14,17.14,40.0,40.0
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.25,0.19,60.0,20.0,20.0,40.0,40.0
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.68,0.2,57.14,17.14,17.14,42.86,40.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.95,0.21,65.71,17.14,17.14,48.57,48.57
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.29,0.19,57.14,17.14,17.14,40.0,40.0
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.84,0.2,54.29,17.14,17.14,37.14,37.14
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.99,0.21,65.71,17.14,17.14,48.57,48.57
