param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,11.17,0.43,51.43,42.86,42.86,17.14,11.43
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,11.89,0.44,48.57,42.86,42.86,11.43,8.57
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,10.34,0.41,54.29,42.86,42.86,20.0,14.29
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,10.46,0.39,51.43,42.86,42.86,14.29,11.43
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,13.72,0.57,51.43,40.0,40.0,17.14,14.29
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,14.59,0.57,57.14,40.0,40.0,25.71,20.0
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.69,0.22,48.57,17.14,17.14,34.29,34.29
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.27,0.18,57.14,20.0,20.0,40.0,37.14
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.65,0.21,54.29,17.14,17.14,40.0,40.0
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.68,0.22,51.43,17.14,17.14,34.29,34.29
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.76,0.2,60.0,22.86,22.86,37.14,37.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.36,0.19,60.0,25.71,25.71,37.14,37.14
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.66,0.22,54.29,20.0,20.0,37.14,37.14
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.71,0.2,57.14,14.29,14.29,42.86,42.86
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.48,0.2,60.0,25.71,25.71,34.29,34.29
