param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,17.09,13.28,45.71,2.86,0.0,45.71,45.71
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,16.61,12.96,45.71,2.86,0.0,45.71,45.71
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,17.03,13.25,45.71,2.86,0.0,45.71,45.71
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,17.56,13.58,45.71,2.86,0.0,45.71,45.71
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,17.02,13.39,45.71,2.86,0.0,45.71,45.71
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,16.49,13.04,45.71,2.86,0.0,45.71,45.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.18,2.01,48.57,22.86,20.0,31.43,28.57
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.24,2.96,60.0,22.86,22.86,37.14,37.14
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.86,3.41,42.86,11.43,8.57,34.29,34.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.18,2.03,51.43,25.71,22.86,31.43,28.57
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.75,3.4,42.86,20.0,20.0,22.86,22.86
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.44,3.19,45.71,17.14,14.29,31.43,31.43
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.4,2.18,48.57,22.86,20.0,28.57,28.57
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.21,2.89,54.29,20.0,20.0,34.29,34.29
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.54,3.2,48.57,17.14,14.29,34.29,34.29
