param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.71,8.38,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,12.31,8.2,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,11.82,7.89,62.86,62.86,62.86,14.29,0.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.1,2.98,31.43,25.71,22.86,8.57,8.57
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.4,2.59,45.71,34.29,31.43,14.29,14.29
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.1,2.98,31.43,25.71,22.86,8.57,8.57
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.48,2.64,42.86,28.57,25.71,17.14,17.14
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.1,2.98,31.43,25.71,22.86,8.57,8.57
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.52,2.65,40.0,28.57,25.71,14.29,14.29
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,3.2,2.39,51.43,34.29,34.29,20.0,17.14
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,3.21,2.45,51.43,37.14,37.14,17.14,14.29
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,3.23,2.44,48.57,34.29,34.29,17.14,14.29
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,3.19,2.47,51.43,40.0,40.0,17.14,11.43
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,3.25,2.46,48.57,31.43,31.43,22.86,17.14
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,3.13,2.39,42.86,34.29,34.29,14.29,8.57
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.1,2.98,31.43,25.71,22.86,8.57,8.57
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.4,2.59,45.71,34.29,31.43,14.29,14.29
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.1,2.98,31.43,25.71,22.86,8.57,8.57
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.48,2.64,42.86,28.57,25.71,17.14,17.14
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.1,2.98,31.43,25.71,22.86,8.57,8.57
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.52,2.65,40.0,28.57,25.71,14.29,14.29
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,12.48,8.26,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,12.57,8.28,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,14.64,10.81,57.14,57.14,57.14,14.29,0.0
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.96,2.48,60.0,45.71,45.71,20.0,14.29
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.67,2.09,71.43,48.57,48.57,25.71,22.86
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.42,2.47,57.14,42.86,42.86,20.0,14.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.99,2.47,60.0,45.71,45.71,20.0,14.29
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.18,2.35,57.14,40.0,40.0,25.71,17.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.51,2.7,65.71,48.57,48.57,22.86,17.14
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.95,2.46,60.0,45.71,45.71,20.0,14.29
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.09,2.3,54.29,42.86,42.86,20.0,11.43
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.44,2.62,62.86,45.71,45.71,22.86,17.14
