param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,17.2,13.3,45.71,2.86,0.0,45.71,45.71
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,16.86,13.11,45.71,2.86,0.0,45.71,45.71
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,16.76,13.08,45.71,2.86,0.0,45.71,45.71
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,18.83,22.82,42.86,25.71,25.71,20.0,17.14
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.43,4.38,60.0,31.43,31.43,28.57,28.57
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,28.26,62.74,51.43,28.57,28.57,22.86,22.86
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.46,4.32,51.43,25.71,25.71,25.71,25.71
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,15.88,17.34,48.57,25.71,25.71,22.86,22.86
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.37,4.35,60.0,28.57,28.57,31.43,31.43
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.74,2.47,51.43,22.86,22.86,28.57,28.57
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,2.79,2.52,48.57,22.86,22.86,25.71,25.71
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,2.81,2.54,57.14,25.71,25.71,31.43,31.43
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.76,2.45,51.43,22.86,22.86,28.57,28.57
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,2.74,2.45,60.0,31.43,31.43,28.57,28.57
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.73,2.43,57.14,28.57,28.57,28.57,28.57
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,18.83,22.82,42.86,25.71,25.71,20.0,17.14
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.43,4.38,60.0,31.43,31.43,28.57,28.57
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,28.26,62.74,51.43,28.57,28.57,22.86,22.86
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.46,4.32,51.43,25.71,25.71,25.71,25.71
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,15.88,17.34,48.57,25.71,25.71,22.86,22.86
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.37,4.35,60.0,28.57,28.57,31.43,31.43
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,17.52,13.54,45.71,2.86,0.0,45.71,45.71
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,17.38,13.55,45.71,2.86,0.0,45.71,45.71
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,15.96,12.73,45.71,2.86,0.0,45.71,45.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.66,2.48,57.14,22.86,22.86,34.29,34.29
XGBModel_lags10_lags_past_covariates1_output_chunk_length1.csv,2.75,2.64,60.0,31.43,31.43,28.57,28.57
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.77,2.66,68.57,40.0,40.0,28.57,28.57
XGBModel_lags10_lags_past_covariates5_output_chunk_length1.csv,2.92,2.72,51.43,20.0,20.0,31.43,31.43
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.13,3.11,48.57,25.71,25.71,22.86,22.86
XGBModel_lags1_lags_past_covariates10_output_chunk_length1.csv,2.68,2.44,57.14,25.71,25.71,31.43,31.43
XGBModel_lags1_lags_past_covariates1_output_chunk_length1.csv,2.99,2.79,54.29,22.86,22.86,31.43,31.43
XGBModel_lags1_lags_past_covariates3_output_chunk_length1.csv,2.89,2.76,60.0,28.57,28.57,31.43,31.43
XGBModel_lags1_lags_past_covariates5_output_chunk_length1.csv,3.11,2.81,54.29,22.86,22.86,31.43,31.43
