param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,7.02,0.77,68.57,42.86,40.0,28.57,28.57
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,5.92,0.64,65.71,45.71,45.71,20.0,20.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,6.2,0.68,60.0,40.0,40.0,20.0,20.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.68,0.53,37.14,31.43,31.43,5.71,5.71
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,5.05,0.6,45.71,37.14,37.14,8.57,8.57
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.69,0.53,37.14,31.43,31.43,5.71,5.71
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,5.03,0.6,48.57,40.0,40.0,8.57,8.57
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.67,0.53,37.14,31.43,31.43,5.71,5.71
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,5.07,0.6,48.57,40.0,40.0,8.57,8.57
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.75,0.33,60.0,17.14,17.14,42.86,42.86
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,2.82,0.34,60.0,22.86,22.86,37.14,37.14
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,2.85,0.34,60.0,17.14,17.14,42.86,42.86
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.82,0.34,57.14,17.14,17.14,42.86,42.86
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,2.9,0.34,60.0,20.0,20.0,42.86,42.86
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.75,0.33,62.86,22.86,22.86,40.0,40.0
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.68,0.53,37.14,31.43,31.43,5.71,5.71
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,5.05,0.6,45.71,37.14,37.14,8.57,8.57
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.69,0.53,37.14,31.43,31.43,5.71,5.71
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,5.03,0.6,48.57,40.0,40.0,8.57,8.57
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.67,0.53,37.14,31.43,31.43,5.71,5.71
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,5.07,0.6,48.57,40.0,40.0,8.57,8.57
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,5.82,0.63,57.14,40.0,40.0,17.14,17.14
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,10.48,1.17,60.0,40.0,37.14,22.86,22.86
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,9.69,1.07,51.43,37.14,37.14,14.29,14.29
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.38,0.4,54.29,22.86,22.86,31.43,31.43
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.58,0.32,68.57,34.29,34.29,34.29,34.29
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.2,0.34,51.43,17.14,17.14,34.29,34.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.41,0.4,51.43,20.0,20.0,31.43,31.43
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.63,0.33,51.43,20.0,20.0,31.43,31.43
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.02,0.34,54.29,20.0,20.0,34.29,34.29
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.43,0.4,54.29,22.86,22.86,31.43,31.43
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.81,0.34,62.86,31.43,31.43,31.43,31.43
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.97,0.33,57.14,20.0,20.0,37.14,37.14
