param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
ARIMA_d1_p12_q1.csv,2.68,1.19,48.57,31.43,31.43,17.14,17.14
ARIMA_d1_p12_q12.csv,2.61,1.27,51.43,31.43,31.43,20.0,20.0
ARIMA_d1_p12_q16.csv,2.79,1.3,48.57,31.43,31.43,17.14,17.14
ARIMA_d1_p12_q2.csv,2.65,1.2,54.29,31.43,31.43,22.86,22.86
ARIMA_d1_p12_q20.csv,2.82,1.42,60.0,37.14,37.14,22.86,22.86
ARIMA_d1_p12_q24.csv,2.84,1.29,57.14,28.57,28.57,28.57,28.57
ARIMA_d1_p12_q3.csv,2.69,1.24,51.43,31.43,31.43,20.0,20.0
ARIMA_d1_p12_q4.csv,2.66,1.25,42.86,28.57,28.57,14.29,14.29
ARIMA_d1_p12_q8.csv,2.65,1.22,57.14,28.57,28.57,28.57,28.57
ARIMA_d1_p16_q1.csv,2.68,1.24,57.14,34.29,34.29,22.86,22.86
ARIMA_d1_p16_q12.csv,2.93,1.35,48.57,25.71,25.71,22.86,22.86
ARIMA_d1_p16_q16.csv,3.03,1.32,45.71,28.57,28.57,17.14,17.14
ARIMA_d1_p16_q2.csv,2.65,1.23,57.14,31.43,31.43,25.71,25.71
ARIMA_d1_p16_q20.csv,2.74,1.31,51.43,31.43,31.43,20.0,20.0
ARIMA_d1_p16_q24.csv,2.71,1.31,54.29,28.57,28.57,25.71,25.71
ARIMA_d1_p16_q3.csv,2.99,1.4,45.71,28.57,28.57,17.14,17.14
ARIMA_d1_p16_q4.csv,2.97,1.34,40.0,25.71,25.71,14.29,14.29
ARIMA_d1_p16_q8.csv,2.92,1.29,45.71,28.57,28.57,17.14,17.14
ARIMA_d1_p1_q1.csv,2.63,1.2,48.57,34.29,34.29,17.14,17.14
ARIMA_d1_p1_q12.csv,2.75,1.26,48.57,34.29,34.29,14.29,14.29
ARIMA_d1_p1_q16.csv,2.73,1.25,48.57,34.29,34.29,14.29,14.29
ARIMA_d1_p1_q2.csv,2.53,1.17,60.0,40.0,40.0,20.0,20.0
ARIMA_d1_p1_q20.csv,2.95,1.3,48.57,28.57,28.57,20.0,20.0
ARIMA_d1_p1_q24.csv,2.59,1.24,60.0,31.43,31.43,28.57,28.57
ARIMA_d1_p1_q3.csv,2.53,1.17,60.0,37.14,37.14,22.86,22.86
ARIMA_d1_p1_q4.csv,2.55,1.17,62.86,42.86,42.86,20.0,20.0
ARIMA_d1_p1_q8.csv,2.74,1.23,57.14,37.14,37.14,20.0,20.0
ARIMA_d1_p20_q1.csv,2.77,1.26,48.57,25.71,25.71,22.86,22.86
ARIMA_d1_p20_q12.csv,2.87,1.31,48.57,25.71,25.71,22.86,22.86
ARIMA_d1_p20_q16.csv,2.68,1.27,57.14,34.29,34.29,22.86,22.86
ARIMA_d1_p20_q2.csv,2.7,1.23,51.43,25.71,25.71,25.71,25.71
ARIMA_d1_p20_q20.csv,3.39,1.54,54.29,31.43,31.43,22.86,22.86
ARIMA_d1_p20_q24.csv,2.89,1.39,60.0,34.29,34.29,28.57,28.57
ARIMA_d1_p20_q3.csv,2.7,1.24,54.29,25.71,25.71,28.57,28.57
ARIMA_d1_p20_q4.csv,2.92,1.29,48.57,31.43,31.43,20.0,20.0
ARIMA_d1_p20_q8.csv,3.22,1.46,40.0,22.86,22.86,17.14,17.14
ARIMA_d1_p24_q1.csv,2.74,1.24,42.86,22.86,22.86,20.0,20.0
ARIMA_d1_p24_q12.csv,3.0,1.41,45.71,31.43,31.43,14.29,14.29
ARIMA_d1_p24_q16.csv,3.01,1.4,51.43,34.29,34.29,17.14,17.14
ARIMA_d1_p24_q2.csv,2.76,1.26,45.71,22.86,22.86,22.86,22.86
ARIMA_d1_p24_q20.csv,2.92,1.38,57.14,34.29,34.29,22.86,22.86
ARIMA_d1_p24_q24.csv,3.35,1.48,42.86,28.57,28.57,14.29,14.29
ARIMA_d1_p24_q3.csv,2.81,1.24,48.57,25.71,25.71,22.86,22.86
ARIMA_d1_p24_q4.csv,3.09,1.4,45.71,28.57,28.57,17.14,17.14
ARIMA_d1_p24_q8.csv,2.99,1.39,42.86,25.71,25.71,17.14,17.14
ARIMA_d1_p2_q1.csv,2.53,1.17,60.0,37.14,37.14,22.86,22.86
ARIMA_d1_p2_q12.csv,2.83,1.27,48.57,31.43,31.43,17.14,17.14
ARIMA_d1_p2_q16.csv,2.73,1.21,51.43,31.43,31.43,20.0,20.0
ARIMA_d1_p2_q2.csv,2.7,1.2,45.71,25.71,25.71,20.0,20.0
ARIMA_d1_p2_q20.csv,2.89,1.33,60.0,40.0,40.0,20.0,20.0
ARIMA_d1_p2_q24.csv,2.42,1.2,60.0,31.43,31.43,28.57,28.57
ARIMA_d1_p2_q3.csv,2.53,1.17,62.86,40.0,40.0,22.86,22.86
ARIMA_d1_p2_q4.csv,2.81,1.22,45.71,25.71,25.71,20.0,20.0
ARIMA_d1_p2_q8.csv,2.82,1.26,37.14,22.86,22.86,14.29,14.29
ARIMA_d1_p3_q1.csv,2.63,1.19,60.0,37.14,37.14,25.71,25.71
