param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,18.24,6.8,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,18.2,6.78,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,16.28,6.08,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,18.59,6.89,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,17.23,6.57,54.29,54.29,54.29,2.86,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,13.45,6.17,60.0,54.29,54.29,8.57,5.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.77,1.91,60.0,40.0,40.0,20.0,20.0
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.68,1.69,62.86,45.71,45.71,17.14,17.14
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.06,1.76,57.14,40.0,40.0,17.14,17.14
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.87,2.01,60.0,40.0,40.0,20.0,20.0
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.0,1.86,57.14,40.0,40.0,17.14,17.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.59,1.63,57.14,37.14,37.14,20.0,20.0
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.85,2.0,60.0,40.0,40.0,20.0,20.0
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.76,1.82,54.29,34.29,34.29,20.0,20.0
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.57,1.61,60.0,37.14,37.14,22.86,22.86
