param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
LinearRegressionModel_lags12_lags_past_covariates12_output_chunk_length1.csv,4.93,9.79,54.29,37.14,37.14,20.0,17.14
LinearRegressionModel_lags12_lags_past_covariates16_output_chunk_length1.csv,5.36,10.71,54.29,31.43,31.43,28.57,22.86
LinearRegressionModel_lags12_lags_past_covariates1_output_chunk_length1.csv,12.56,26.28,54.29,42.86,40.0,20.0,14.29
LinearRegressionModel_lags12_lags_past_covariates20_output_chunk_length1.csv,5.02,10.63,57.14,34.29,34.29,25.71,22.86
LinearRegressionModel_lags12_lags_past_covariates24_output_chunk_length1.csv,6.17,12.19,54.29,31.43,31.43,22.86,22.86
LinearRegressionModel_lags12_lags_past_covariates2_output_chunk_length1.csv,8.27,16.36,48.57,37.14,25.71,28.57,22.86
LinearRegressionModel_lags12_lags_past_covariates3_output_chunk_length1.csv,6.77,12.76,42.86,28.57,22.86,25.71,20.0
LinearRegressionModel_lags12_lags_past_covariates4_output_chunk_length1.csv,4.99,9.65,42.86,25.71,17.14,28.57,25.71
LinearRegressionModel_lags12_lags_past_covariates8_output_chunk_length1.csv,4.85,9.17,54.29,34.29,34.29,20.0,20.0
LinearRegressionModel_lags16_lags_past_covariates12_output_chunk_length1.csv,4.98,9.68,48.57,34.29,34.29,17.14,14.29
LinearRegressionModel_lags16_lags_past_covariates16_output_chunk_length1.csv,5.36,10.71,54.29,31.43,31.43,28.57,22.86
LinearRegressionModel_lags16_lags_past_covariates1_output_chunk_length1.csv,16.77,36.33,57.14,45.71,42.86,17.14,14.29
LinearRegressionModel_lags16_lags_past_covariates20_output_chunk_length1.csv,5.02,10.63,57.14,34.29,34.29,25.71,22.86
LinearRegressionModel_lags16_lags_past_covariates24_output_chunk_length1.csv,6.18,12.2,54.29,31.43,31.43,22.86,22.86
LinearRegressionModel_lags16_lags_past_covariates2_output_chunk_length1.csv,8.44,16.93,48.57,34.29,22.86,28.57,25.71
LinearRegressionModel_lags16_lags_past_covariates3_output_chunk_length1.csv,5.86,11.62,40.0,28.57,20.0,25.71,20.0
LinearRegressionModel_lags16_lags_past_covariates4_output_chunk_length1.csv,4.96,9.58,45.71,28.57,22.86,25.71,22.86
LinearRegressionModel_lags16_lags_past_covariates8_output_chunk_length1.csv,4.68,8.89,57.14,37.14,37.14,20.0,20.0
LinearRegressionModel_lags1_lags_past_covariates12_output_chunk_length1.csv,4.93,9.79,54.29,37.14,37.14,20.0,17.14
LinearRegressionModel_lags1_lags_past_covariates16_output_chunk_length1.csv,5.36,10.71,54.29,31.43,31.43,28.57,22.86
LinearRegressionModel_lags1_lags_past_covariates1_output_chunk_length1.csv,6.87,13.85,54.29,40.0,37.14,22.86,17.14
LinearRegressionModel_lags1_lags_past_covariates20_output_chunk_length1.csv,5.02,10.63,57.14,34.29,34.29,25.71,22.86
LinearRegressionModel_lags1_lags_past_covariates24_output_chunk_length1.csv,6.17,12.18,54.29,31.43,31.43,22.86,22.86
LinearRegressionModel_lags1_lags_past_covariates2_output_chunk_length1.csv,7.46,13.99,42.86,28.57,20.0,28.57,22.86
LinearRegressionModel_lags1_lags_past_covariates3_output_chunk_length1.csv,6.53,11.94,45.71,28.57,22.86,31.43,22.86
LinearRegressionModel_lags1_lags_past_covariates4_output_chunk_length1.csv,4.82,9.23,48.57,28.57,20.0,31.43,28.57
LinearRegressionModel_lags1_lags_past_covariates8_output_chunk_length1.csv,4.72,9.34,54.29,31.43,28.57,25.71,25.71
LinearRegressionModel_lags20_lags_past_covariates12_output_chunk_length1.csv,5.12,9.79,45.71,31.43,31.43,17.14,14.29
