param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.4,8.18,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,12.3,8.37,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,12.14,8.26,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,12.84,8.45,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,13.39,8.85,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,12.99,8.68,62.86,62.86,62.86,14.29,0.0
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.06,2.46,65.71,42.86,42.86,28.57,22.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.88,2.29,48.57,34.29,34.29,20.0,14.29
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.96,2.33,65.71,31.43,31.43,40.0,34.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.97,2.42,68.57,42.86,42.86,31.43,25.71
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.83,2.4,54.29,37.14,37.14,22.86,17.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.31,2.52,62.86,31.43,31.43,34.29,31.43
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.96,2.41,71.43,45.71,45.71,31.43,25.71
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.35,2.62,57.14,31.43,31.43,31.43,25.71
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.27,2.5,62.86,31.43,31.43,34.29,31.43
