param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.45,8.3,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,12.84,8.73,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,11.8,7.89,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,12.51,8.26,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,12.59,8.4,60.0,60.0,60.0,14.29,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,14.64,10.27,62.86,60.0,60.0,17.14,2.86
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.53,2.0,54.29,28.57,28.57,34.29,25.71
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.99,2.25,60.0,34.29,34.29,34.29,25.71
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.9,2.17,68.57,37.14,37.14,34.29,31.43
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.4,1.93,57.14,31.43,31.43,34.29,25.71
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.33,2.52,48.57,31.43,31.43,25.71,17.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.07,2.38,62.86,31.43,31.43,34.29,31.43
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.47,1.95,57.14,28.57,28.57,37.14,28.57
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.55,2.62,57.14,34.29,34.29,31.43,22.86
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.06,2.43,65.71,31.43,31.43,37.14,34.29
