param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,6.27,1.8,54.29,54.29,54.29,11.43,5.71
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,6.37,1.84,60.0,48.57,48.57,20.0,14.29
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,5.82,1.69,65.71,51.43,51.43,20.0,17.14
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.61,1.47,74.29,42.86,42.86,34.29,31.43
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.61,1.41,62.86,34.29,34.29,31.43,28.57
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.61,1.47,74.29,42.86,42.86,34.29,31.43
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.68,1.41,62.86,34.29,34.29,31.43,28.57
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.61,1.47,74.29,42.86,42.86,34.29,31.43
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.68,1.41,62.86,34.29,34.29,31.43,28.57
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.88,0.88,68.57,48.57,48.57,20.0,20.0
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,3.02,0.92,65.71,45.71,45.71,20.0,20.0
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,2.98,0.9,68.57,48.57,48.57,20.0,20.0
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.95,0.91,60.0,48.57,48.57,11.43,11.43
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,3.18,0.93,60.0,45.71,45.71,14.29,14.29
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.81,0.88,68.57,45.71,45.71,22.86,22.86
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.61,1.47,74.29,42.86,42.86,34.29,31.43
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.61,1.41,62.86,34.29,34.29,31.43,28.57
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.61,1.47,74.29,42.86,42.86,34.29,31.43
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.68,1.41,62.86,34.29,34.29,31.43,28.57
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.61,1.47,74.29,42.86,42.86,34.29,31.43
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.68,1.41,62.86,34.29,34.29,31.43,28.57
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,6.41,1.82,57.14,54.29,54.29,14.29,8.57
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,6.28,1.77,57.14,48.57,48.57,17.14,11.43
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,4.85,1.57,77.14,48.57,48.57,34.29,31.43
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.24,1.03,51.43,34.29,34.29,20.0,17.14
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.43,1.08,54.29,34.29,34.29,20.0,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.45,1.06,60.0,45.71,45.71,17.14,14.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.25,1.03,51.43,34.29,34.29,20.0,17.14
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.13,0.98,57.14,31.43,31.43,25.71,25.71
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.92,0.93,68.57,45.71,45.71,22.86,22.86
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.24,1.03,51.43,34.29,34.29,20.0,17.14
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.31,1.07,60.0,37.14,37.14,22.86,22.86
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.92,0.94,68.57,45.71,45.71,28.57,25.71
