param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,11.26,0.43,51.43,42.86,42.86,14.29,11.43
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,10.47,0.4,51.43,42.86,42.86,17.14,8.57
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,12.03,0.46,60.0,42.86,42.86,22.86,20.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.68,0.19,68.57,45.71,45.71,31.43,22.86
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.83,0.19,54.29,40.0,40.0,20.0,14.29
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.74,0.19,65.71,45.71,45.71,28.57,20.0
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.89,0.19,54.29,40.0,40.0,20.0,14.29
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.64,0.19,68.57,45.71,45.71,31.43,22.86
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.89,0.19,54.29,40.0,40.0,20.0,14.29
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,3.97,0.18,62.86,14.29,14.29,51.43,51.43
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,4.04,0.17,60.0,17.14,17.14,42.86,42.86
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,3.9,0.17,65.71,17.14,17.14,51.43,51.43
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,4.04,0.17,60.0,14.29,14.29,45.71,45.71
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,4.02,0.17,57.14,14.29,14.29,42.86,42.86
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,4.12,0.17,60.0,14.29,14.29,45.71,45.71
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.68,0.19,68.57,45.71,45.71,31.43,22.86
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.83,0.19,54.29,40.0,40.0,20.0,14.29
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.74,0.19,65.71,45.71,45.71,28.57,20.0
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.89,0.19,54.29,40.0,40.0,20.0,14.29
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.64,0.19,68.57,45.71,45.71,31.43,22.86
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.89,0.19,54.29,40.0,40.0,20.0,14.29
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,10.01,0.38,51.43,42.86,42.86,14.29,11.43
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,12.35,0.51,54.29,40.0,40.0,20.0,17.14
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,14.72,0.61,51.43,31.43,31.43,25.71,22.86
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.09,0.18,65.71,25.71,25.71,45.71,45.71
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.48,0.2,57.14,14.29,14.29,42.86,42.86
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,5.14,0.22,57.14,14.29,14.29,42.86,42.86
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.09,0.18,65.71,25.71,25.71,42.86,42.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.75,0.2,65.71,28.57,28.57,40.0,40.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.68,0.2,65.71,22.86,22.86,42.86,42.86
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.09,0.18,62.86,25.71,25.71,42.86,42.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.7,0.2,65.71,20.0,20.0,45.71,45.71
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.69,0.2,65.71,22.86,22.86,42.86,42.86
