param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,5.54,11.33,60.0,45.71,42.86,22.86,17.14
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,7.38,14.27,51.43,40.0,37.14,22.86,14.29
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,7.1,13.11,51.43,40.0,37.14,22.86,14.29
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.21,8.56,60.0,22.86,22.86,42.86,40.0
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.06,7.99,54.29,22.86,22.86,34.29,31.43
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.2,8.57,60.0,22.86,22.86,42.86,40.0
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.51,8.62,54.29,25.71,25.71,31.43,28.57
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.2,8.56,60.0,22.86,22.86,42.86,40.0
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.51,8.62,54.29,25.71,25.71,31.43,28.57
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,3.68,7.76,60.0,34.29,31.43,28.57,28.57
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.82,6.78,62.86,25.71,25.71,37.14,37.14
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.21,8.56,60.0,22.86,22.86,42.86,40.0
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.06,7.99,54.29,22.86,22.86,34.29,31.43
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.2,8.57,60.0,22.86,22.86,42.86,40.0
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.51,8.62,54.29,25.71,25.71,31.43,28.57
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.2,8.56,60.0,22.86,22.86,42.86,40.0
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.51,8.62,54.29,25.71,25.71,31.43,28.57
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,13.28,21.97,60.0,51.43,48.57,20.0,14.29
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,14.81,25.35,62.86,51.43,51.43,17.14,14.29
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,22.76,36.74,65.71,57.14,54.29,20.0,14.29
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.93,6.8,60.0,25.71,25.71,34.29,34.29
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.3,6.8,45.71,25.71,25.71,20.0,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.94,6.48,51.43,28.57,25.71,25.71,25.71
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.01,6.83,62.86,28.57,28.57,34.29,34.29
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.96,8.0,54.29,25.71,22.86,31.43,31.43
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.72,7.77,57.14,31.43,28.57,28.57,28.57
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.08,6.94,54.29,22.86,22.86,31.43,31.43
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.39,7.21,60.0,25.71,22.86,37.14,37.14
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.68,7.76,60.0,34.29,31.43,28.57,28.57
