param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,7.49,4.06,57.14,22.86,14.29,45.71,42.86
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,9.92,5.26,54.29,20.0,14.29,45.71,42.86
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,8.27,4.47,60.0,20.0,11.43,51.43,48.57
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.83,2.72,51.43,31.43,28.57,25.71,22.86
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.78,2.78,45.71,25.71,25.71,20.0,20.0
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.83,2.72,51.43,31.43,28.57,25.71,22.86
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.75,2.8,45.71,25.71,25.71,20.0,20.0
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.83,2.72,51.43,31.43,28.57,25.71,22.86
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.73,2.8,45.71,25.71,25.71,20.0,20.0
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,4.42,2.45,54.29,22.86,20.0,34.29,34.29
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,4.16,2.36,54.29,22.86,20.0,34.29,34.29
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,4.11,2.32,54.29,22.86,20.0,34.29,34.29
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,4.2,2.43,57.14,25.71,22.86,34.29,34.29
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,4.26,2.39,57.14,22.86,20.0,37.14,37.14
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,4.34,2.44,57.14,25.71,22.86,34.29,34.29
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.83,2.72,51.43,31.43,28.57,25.71,22.86
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.78,2.78,45.71,25.71,25.71,20.0,20.0
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.83,2.72,51.43,31.43,28.57,25.71,22.86
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.75,2.8,45.71,25.71,25.71,20.0,20.0
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.83,2.72,51.43,31.43,28.57,25.71,22.86
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.73,2.8,45.71,25.71,25.71,20.0,20.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,7.23,4.1,60.0,22.86,14.29,48.57,45.71
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,7.36,4.18,62.86,20.0,11.43,54.29,51.43
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,7.22,4.14,60.0,25.71,17.14,45.71,42.86
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.83,2.78,54.29,22.86,22.86,31.43,31.43
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,5.4,3.01,42.86,17.14,14.29,28.57,28.57
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,5.25,2.92,51.43,14.29,14.29,37.14,37.14
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.94,2.8,51.43,20.0,20.0,31.43,31.43
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,5.05,2.76,57.14,20.0,20.0,37.14,37.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,5.13,2.93,51.43,17.14,14.29,37.14,37.14
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.89,2.8,54.29,22.86,22.86,31.43,31.43
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,5.01,2.83,48.57,20.0,20.0,28.57,28.57
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,5.0,2.83,51.43,20.0,17.14,34.29,34.29
