param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
RandomForest_lags12_lags_past_covariates12_output_chunk_length1.csv,2.79,0.67,60.0,31.43,31.43,28.57,28.57
RandomForest_lags12_lags_past_covariates16_output_chunk_length1.csv,2.79,0.66,60.0,28.57,28.57,31.43,31.43
RandomForest_lags12_lags_past_covariates1_output_chunk_length1.csv,2.92,0.67,45.71,8.57,8.57,37.14,37.14
RandomForest_lags12_lags_past_covariates20_output_chunk_length1.csv,3.19,0.71,51.43,28.57,28.57,25.71,25.71
RandomForest_lags12_lags_past_covariates24_output_chunk_length1.csv,3.63,0.81,37.14,20.0,20.0,17.14,17.14
RandomForest_lags12_lags_past_covariates2_output_chunk_length1.csv,2.69,0.63,54.29,20.0,20.0,34.29,34.29
RandomForest_lags12_lags_past_covariates3_output_chunk_length1.csv,2.95,0.68,51.43,17.14,17.14,34.29,34.29
RandomForest_lags12_lags_past_covariates4_output_chunk_length1.csv,2.81,0.66,57.14,20.0,20.0,37.14,37.14
RandomForest_lags12_lags_past_covariates8_output_chunk_length1.csv,2.89,0.68,54.29,22.86,22.86,31.43,31.43
RandomForest_lags16_lags_past_covariates12_output_chunk_length1.csv,2.97,0.69,62.86,34.29,34.29,28.57,28.57
RandomForest_lags16_lags_past_covariates16_output_chunk_length1.csv,2.9,0.67,60.0,31.43,31.43,28.57,28.57
RandomForest_lags16_lags_past_covariates1_output_chunk_length1.csv,2.63,0.62,51.43,17.14,17.14,34.29,34.29
RandomForest_lags16_lags_past_covariates20_output_chunk_length1.csv,3.21,0.69,48.57,25.71,25.71,22.86,22.86
RandomForest_lags16_lags_past_covariates24_output_chunk_length1.csv,3.61,0.81,45.71,25.71,25.71,20.0,20.0
RandomForest_lags16_lags_past_covariates2_output_chunk_length1.csv,2.68,0.62,51.43,17.14,17.14,37.14,37.14
RandomForest_lags16_lags_past_covariates3_output_chunk_length1.csv,2.78,0.63,57.14,20.0,20.0,37.14,37.14
RandomForest_lags16_lags_past_covariates4_output_chunk_length1.csv,2.9,0.66,60.0,25.71,25.71,34.29,34.29
RandomForest_lags16_lags_past_covariates8_output_chunk_length1.csv,2.88,0.66,57.14,25.71,25.71,31.43,31.43
RandomForest_lags1_lags_past_covariates12_output_chunk_length1.csv,2.98,0.7,54.29,22.86,22.86,31.43,31.43
RandomForest_lags1_lags_past_covariates16_output_chunk_length1.csv,2.84,0.65,62.86,31.43,31.43,31.43,31.43
RandomForest_lags1_lags_past_covariates1_output_chunk_length1.csv,2.73,0.63,51.43,14.29,14.29,37.14,37.14
RandomForest_lags1_lags_past_covariates20_output_chunk_length1.csv,3.05,0.68,45.71,25.71,25.71,20.0,20.0
RandomForest_lags1_lags_past_covariates24_output_chunk_length1.csv,3.48,0.81,48.57,28.57,28.57,20.0,20.0
RandomForest_lags1_lags_past_covariates2_output_chunk_length1.csv,2.77,0.63,48.57,14.29,14.29,34.29,34.29
RandomForest_lags1_lags_past_covariates3_output_chunk_length1.csv,2.83,0.65,51.43,11.43,11.43,40.0,40.0
RandomForest_lags1_lags_past_covariates4_output_chunk_length1.csv,2.88,0.66,45.71,11.43,11.43,34.29,34.29
RandomForest_lags1_lags_past_covariates8_output_chunk_length1.csv,2.7,0.65,62.86,22.86,22.86,40.0,40.0
RandomForest_lags20_lags_past_covariates12_output_chunk_length1.csv,2.98,0.7,57.14,28.57,28.57,28.57,28.57
RandomForest_lags20_lags_past_covariates16_output_chunk_length1.csv,2.98,0.68,51.43,28.57,28.57,22.86,22.86
RandomForest_lags20_lags_past_covariates1_output_chunk_length1.csv,2.56,0.61,51.43,17.14,17.14,34.29,34.29
RandomForest_lags20_lags_past_covariates20_output_chunk_length1.csv,3.06,0.68,54.29,28.57,28.57,25.71,25.71
RandomForest_lags20_lags_past_covariates24_output_chunk_length1.csv,3.54,0.82,48.57,25.71,25.71,22.86,22.86
