param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,6.63,1.77,62.86,31.43,20.0,42.86,42.86
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,7.91,1.96,54.29,25.71,14.29,40.0,40.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,8.12,1.97,51.43,17.14,5.71,45.71,45.71
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,6.63,1.76,57.14,31.43,22.86,34.29,34.29
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,6.47,1.78,60.0,28.57,17.14,42.86,42.86
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,11.05,2.48,57.14,31.43,20.0,40.0,37.14
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.54,0.8,51.43,25.71,25.71,25.71,25.71
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.28,0.78,45.71,25.71,25.71,20.0,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.69,0.8,42.86,22.86,22.86,20.0,20.0
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.61,0.81,51.43,25.71,25.71,25.71,25.71
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.54,0.82,45.71,20.0,20.0,25.71,25.71
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.26,0.74,60.0,31.43,31.43,28.57,28.57
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.61,0.82,51.43,25.71,25.71,25.71,25.71
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.63,0.83,48.57,22.86,22.86,25.71,25.71
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.23,0.75,57.14,31.43,31.43,25.71,25.71
