param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,16.54,1.5,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,16.04,1.44,45.71,45.71,45.71,0.0,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,17.7,1.61,45.71,45.71,45.71,0.0,0.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,17.2,1.54,45.71,45.71,45.71,0.0,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,16.05,1.53,45.71,45.71,45.71,0.0,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,13.57,1.42,51.43,45.71,45.71,5.71,5.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.85,0.31,51.43,37.14,37.14,17.14,17.14
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.69,0.28,57.14,34.29,34.29,22.86,22.86
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.82,0.29,60.0,42.86,42.86,17.14,17.14
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.02,0.33,51.43,37.14,37.14,20.0,20.0
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.21,0.26,57.14,28.57,28.57,28.57,28.57
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.45,0.25,48.57,37.14,37.14,14.29,14.29
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.99,0.33,51.43,37.14,37.14,17.14,17.14
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.45,0.27,54.29,37.14,37.14,17.14,17.14
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.4,0.24,51.43,37.14,37.14,17.14,17.14
