param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,8.52,1.49,60.0,31.43,25.71,40.0,34.29
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,9.6,1.51,42.86,17.14,11.43,34.29,31.43
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,9.09,1.39,45.71,20.0,14.29,31.43,31.43
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,6.91,1.1,42.86,22.86,22.86,20.0,20.0
LinearRegressionModel_lags10_lags_past_covariates2_output_chunk_length1.csv,11.32,2.12,37.14,28.57,25.71,11.43,11.43
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,6.57,0.99,40.0,25.71,22.86,17.14,17.14
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,6.91,1.1,42.86,22.86,22.86,20.0,20.0
LinearRegressionModel_lags2_lags_past_covariates2_output_chunk_length1.csv,17.17,4.76,48.57,31.43,28.57,20.0,20.0
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,6.36,0.97,40.0,25.71,22.86,17.14,17.14
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,6.91,1.1,42.86,22.86,22.86,20.0,20.0
LinearRegressionModel_lags6_lags_past_covariates2_output_chunk_length1.csv,12.78,2.3,34.29,25.71,20.0,14.29,14.29
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,6.35,0.97,40.0,25.71,22.86,17.14,17.14
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,3.82,0.59,54.29,17.14,17.14,37.14,37.14
RandomForest_lags10_lags_past_covariates2_output_chunk_length1.csv,3.52,0.56,60.0,20.0,20.0,40.0,40.0
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,3.93,0.6,51.43,17.14,17.14,34.29,34.29
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,3.88,0.59,54.29,20.0,20.0,34.29,34.29
RandomForest_lags2_lags_past_covariates2_output_chunk_length1.csv,3.72,0.58,60.0,22.86,22.86,37.14,37.14
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,3.8,0.6,48.57,17.14,17.14,31.43,31.43
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,3.94,0.6,57.14,22.86,22.86,34.29,34.29
RandomForest_lags6_lags_past_covariates2_output_chunk_length1.csv,3.53,0.56,57.14,17.14,17.14,40.0,40.0
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,3.88,0.61,51.43,20.0,20.0,31.43,31.43
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,6.91,1.1,42.86,22.86,22.86,20.0,20.0
RegressionModel_lags10_lags_past_covariates2_output_chunk_length1.csv,11.32,2.12,37.14,28.57,25.71,11.43,11.43
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,6.57,0.99,40.0,25.71,22.86,17.14,17.14
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,6.91,1.1,42.86,22.86,22.86,20.0,20.0
RegressionModel_lags2_lags_past_covariates2_output_chunk_length1.csv,17.17,4.76,48.57,31.43,28.57,20.0,20.0
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,6.36,0.97,40.0,25.71,22.86,17.14,17.14
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,6.91,1.1,42.86,22.86,22.86,20.0,20.0
RegressionModel_lags6_lags_past_covariates2_output_chunk_length1.csv,12.78,2.3,34.29,25.71,20.0,14.29,14.29
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,6.35,0.97,40.0,25.71,22.86,17.14,17.14
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,9.26,1.47,48.57,20.0,17.14,34.29,31.43
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,11.31,2.06,51.43,22.86,20.0,37.14,31.43
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,13.18,2.06,51.43,31.43,25.71,25.71,25.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.6,0.57,57.14,31.43,31.43,25.71,25.71
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.44,0.57,60.0,31.43,28.57,31.43,31.43
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.91,0.6,51.43,31.43,28.57,22.86,22.86
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.65,0.58,60.0,34.29,34.29,25.71,25.71
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.48,0.55,62.86,31.43,28.57,34.29,34.29
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.23,0.64,51.43,31.43,28.57,22.86,22.86
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.51,0.57,57.14,31.43,31.43,25.71,25.71
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.16,0.66,60.0,31.43,28.57,31.43,31.43
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.3,0.66,54.29,31.43,28.57,25.71,25.71
