param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.6,48.67,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,12.08,46.81,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,12.17,46.75,57.14,57.14,57.14,2.86,0.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.2,14.45,42.86,17.14,17.14,25.71,25.71
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.43,11.45,54.29,25.71,22.86,31.43,31.43
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.19,14.43,42.86,17.14,17.14,25.71,25.71
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.57,12.11,54.29,22.86,20.0,34.29,34.29
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.21,14.48,42.86,17.14,17.14,25.71,25.71
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.62,12.46,54.29,22.86,20.0,34.29,34.29
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.21,9.76,60.0,37.14,37.14,22.86,22.86
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,2.16,9.57,62.86,42.86,42.86,20.0,20.0
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,1.97,8.89,65.71,45.71,45.71,20.0,20.0
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.15,9.57,60.0,37.14,37.14,22.86,22.86
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,2.04,9.29,62.86,42.86,42.86,20.0,20.0
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.1,9.42,57.14,37.14,37.14,20.0,20.0
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.2,14.45,42.86,17.14,17.14,25.71,25.71
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.43,11.45,54.29,25.71,22.86,31.43,31.43
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.19,14.43,42.86,17.14,17.14,25.71,25.71
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.57,12.11,54.29,22.86,20.0,34.29,34.29
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.21,14.48,42.86,17.14,17.14,25.71,25.71
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.62,12.46,54.29,22.86,20.0,34.29,34.29
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,13.32,51.87,57.14,57.14,57.14,2.86,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,11.76,46.46,60.0,57.14,57.14,5.71,2.86
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,10.82,47.47,68.57,54.29,54.29,17.14,14.29
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.1,9.68,60.0,34.29,31.43,28.57,28.57
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.47,10.65,62.86,45.71,45.71,17.14,17.14
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.6,11.13,57.14,37.14,37.14,20.0,20.0
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.12,9.63,60.0,34.29,31.43,28.57,28.57
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.56,10.96,57.14,42.86,42.86,14.29,14.29
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.77,12.51,57.14,37.14,37.14,20.0,20.0
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.12,9.7,60.0,34.29,31.43,28.57,28.57
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.34,9.69,57.14,37.14,37.14,20.0,20.0
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.81,12.67,57.14,37.14,37.14,20.0,20.0
