param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,6.77,1.89,54.29,51.43,51.43,11.43,5.71
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,5.54,1.64,62.86,48.57,48.57,22.86,17.14
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,6.5,1.86,57.14,54.29,54.29,11.43,5.71
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.76,1.49,65.71,31.43,31.43,37.14,34.29
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.6,1.37,62.86,31.43,31.43,34.29,31.43
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.76,1.49,65.71,31.43,31.43,37.14,34.29
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.63,1.4,62.86,34.29,34.29,31.43,28.57
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.77,1.5,65.71,31.43,31.43,37.14,34.29
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.64,1.4,62.86,34.29,34.29,31.43,28.57
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.95,0.91,68.57,45.71,45.71,22.86,22.86
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,3.01,0.91,60.0,40.0,40.0,20.0,20.0
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,2.97,0.9,65.71,45.71,45.71,20.0,20.0
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.75,0.86,62.86,48.57,48.57,17.14,17.14
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,2.94,0.89,68.57,45.71,45.71,22.86,22.86
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.96,0.9,65.71,42.86,42.86,22.86,22.86
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.76,1.49,65.71,31.43,31.43,37.14,34.29
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.6,1.37,62.86,31.43,31.43,34.29,31.43
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.76,1.49,65.71,31.43,31.43,37.14,34.29
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.63,1.4,62.86,34.29,34.29,31.43,28.57
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.77,1.5,65.71,31.43,31.43,37.14,34.29
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.64,1.4,62.86,34.29,34.29,31.43,28.57
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,6.65,1.88,54.29,51.43,51.43,11.43,5.71
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,4.63,1.46,71.43,45.71,45.71,31.43,28.57
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,4.51,1.41,68.57,45.71,45.71,28.57,25.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.28,1.04,62.86,34.29,34.29,28.57,28.57
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.3,1.02,54.29,25.71,25.71,28.57,28.57
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.49,1.07,54.29,42.86,42.86,14.29,11.43
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.29,1.04,62.86,34.29,34.29,28.57,28.57
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.39,1.06,51.43,31.43,31.43,20.0,20.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.03,0.93,65.71,42.86,42.86,22.86,22.86
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.26,1.04,62.86,34.29,34.29,28.57,28.57
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.99,1.0,62.86,40.0,40.0,22.86,22.86
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.01,0.93,65.71,42.86,42.86,25.71,22.86
