param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
ARIMA_d1_p12_q1.csv,2.38,0.82,68.57,34.29,34.29,34.29,34.29
ARIMA_d1_p12_q12.csv,2.46,0.86,74.29,37.14,37.14,37.14,37.14
ARIMA_d1_p12_q16.csv,2.5,0.83,65.71,40.0,40.0,25.71,25.71
ARIMA_d1_p12_q2.csv,2.46,0.84,65.71,31.43,31.43,34.29,34.29
ARIMA_d1_p12_q20.csv,2.71,0.91,74.29,37.14,37.14,37.14,37.14
ARIMA_d1_p12_q24.csv,2.95,0.94,65.71,31.43,31.43,34.29,34.29
ARIMA_d1_p12_q3.csv,2.4,0.85,74.29,37.14,37.14,37.14,37.14
ARIMA_d1_p12_q4.csv,2.45,0.87,80.0,40.0,40.0,40.0,40.0
ARIMA_d1_p12_q8.csv,2.47,0.88,71.43,34.29,34.29,37.14,37.14
ARIMA_d1_p16_q1.csv,2.48,0.82,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p16_q12.csv,2.57,0.89,65.71,28.57,28.57,37.14,37.14
ARIMA_d1_p16_q16.csv,2.52,0.87,77.14,42.86,42.86,34.29,34.29
ARIMA_d1_p16_q2.csv,2.62,0.87,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p16_q20.csv,2.56,0.85,68.57,34.29,34.29,34.29,34.29
ARIMA_d1_p16_q24.csv,2.56,0.82,77.14,31.43,31.43,45.71,45.71
ARIMA_d1_p16_q3.csv,2.63,0.88,74.29,37.14,37.14,37.14,37.14
ARIMA_d1_p16_q4.csv,2.64,0.88,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p16_q8.csv,2.68,0.91,74.29,34.29,34.29,40.0,40.0
ARIMA_d1_p1_q1.csv,2.33,0.87,80.0,37.14,37.14,48.57,48.57
ARIMA_d1_p1_q12.csv,2.6,0.86,68.57,40.0,40.0,28.57,28.57
ARIMA_d1_p1_q16.csv,2.46,0.83,71.43,37.14,37.14,37.14,37.14
ARIMA_d1_p1_q2.csv,2.38,0.86,62.86,40.0,40.0,22.86,22.86
ARIMA_d1_p1_q20.csv,2.6,0.86,77.14,31.43,31.43,45.71,45.71
ARIMA_d1_p1_q24.csv,2.59,0.86,77.14,34.29,34.29,42.86,42.86
ARIMA_d1_p1_q3.csv,2.43,0.84,62.86,31.43,31.43,31.43,31.43
ARIMA_d1_p1_q4.csv,2.48,0.86,62.86,37.14,37.14,25.71,25.71
ARIMA_d1_p1_q8.csv,2.49,0.83,74.29,40.0,40.0,34.29,34.29
ARIMA_d1_p20_q1.csv,2.58,0.86,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p20_q12.csv,2.68,0.88,71.43,40.0,40.0,31.43,31.43
ARIMA_d1_p20_q16.csv,2.81,0.89,71.43,28.57,28.57,42.86,42.86
ARIMA_d1_p20_q2.csv,2.6,0.87,74.29,37.14,37.14,37.14,37.14
ARIMA_d1_p20_q20.csv,2.71,0.87,71.43,28.57,28.57,42.86,42.86
ARIMA_d1_p20_q24.csv,2.73,0.87,62.86,31.43,31.43,31.43,31.43
ARIMA_d1_p20_q3.csv,2.41,0.82,82.86,42.86,42.86,40.0,40.0
ARIMA_d1_p20_q4.csv,2.65,0.87,74.29,37.14,37.14,37.14,37.14
ARIMA_d1_p20_q8.csv,2.8,0.91,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p24_q1.csv,2.65,0.87,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p24_q12.csv,2.63,0.86,77.14,42.86,42.86,34.29,34.29
ARIMA_d1_p24_q16.csv,2.83,0.89,74.29,42.86,42.86,31.43,31.43
ARIMA_d1_p24_q2.csv,2.65,0.87,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p24_q20.csv,2.79,0.88,71.43,40.0,40.0,34.29,34.29
ARIMA_d1_p24_q24.csv,2.59,0.85,77.14,42.86,42.86,34.29,34.29
ARIMA_d1_p24_q3.csv,2.77,0.91,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p24_q4.csv,2.66,0.89,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p24_q8.csv,2.6,0.87,74.29,40.0,40.0,34.29,34.29
ARIMA_d1_p2_q1.csv,2.3,0.83,68.57,42.86,42.86,25.71,25.71
ARIMA_d1_p2_q12.csv,2.56,0.88,65.71,34.29,34.29,31.43,31.43
ARIMA_d1_p2_q16.csv,2.55,0.85,71.43,40.0,40.0,31.43,31.43
ARIMA_d1_p2_q2.csv,2.51,0.88,62.86,28.57,28.57,34.29,34.29
ARIMA_d1_p2_q20.csv,2.63,0.88,80.0,34.29,34.29,45.71,45.71
ARIMA_d1_p2_q24.csv,2.53,0.87,74.29,34.29,34.29,40.0,40.0
ARIMA_d1_p2_q3.csv,2.38,0.84,71.43,37.14,37.14,34.29,34.29
ARIMA_d1_p2_q4.csv,2.43,0.85,68.57,31.43,31.43,37.14,37.14
ARIMA_d1_p2_q8.csv,2.71,0.91,65.71,34.29,34.29,31.43,31.43
ARIMA_d1_p3_q1.csv,2.32,0.84,71.43,34.29,34.29,37.14,37.14
ARIMA_d1_p3_q12.csv,2.56,0.87,65.71,34.29,34.29,31.43,31.43
ARIMA_d1_p3_q16.csv,2.58,0.89,74.29,42.86,42.86,31.43,31.43
ARIMA_d1_p3_q2.csv,2.41,0.84,74.29,37.14,37.14,37.14,37.14
