param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,7.89,4.32,60.0,22.86,14.29,48.57,45.71
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,8.79,4.95,60.0,22.86,14.29,48.57,45.71
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,8.22,4.41,57.14,22.86,14.29,45.71,42.86
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,7.19,4.17,65.71,25.71,20.0,51.43,48.57
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,7.58,4.33,57.14,22.86,14.29,45.71,42.86
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,7.56,4.23,60.0,20.0,11.43,51.43,48.57
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.5,2.56,60.0,22.86,17.14,42.86,42.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.48,2.67,60.0,25.71,22.86,37.14,37.14
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.68,2.62,48.57,22.86,17.14,34.29,31.43
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.31,2.49,60.0,25.71,20.0,40.0,40.0
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,5.03,3.02,51.43,22.86,20.0,31.43,31.43
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.57,2.6,42.86,22.86,17.14,28.57,25.71
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.5,2.56,60.0,25.71,20.0,40.0,40.0
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.95,2.97,45.71,20.0,17.14,28.57,28.57
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.56,2.59,42.86,20.0,14.29,31.43,28.57
