param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
LinearRegressionModel_lags12_lags_past_covariates12_output_chunk_length1.csv,4.68,5.7,54.29,28.57,28.57,25.71,25.71
LinearRegressionModel_lags12_lags_past_covariates16_output_chunk_length1.csv,4.66,6.14,48.57,37.14,31.43,22.86,17.14
LinearRegressionModel_lags12_lags_past_covariates1_output_chunk_length1.csv,47.38,78.85,40.0,28.57,20.0,28.57,22.86
LinearRegressionModel_lags12_lags_past_covariates20_output_chunk_length1.csv,5.53,7.5,45.71,34.29,25.71,25.71,20.0
LinearRegressionModel_lags12_lags_past_covariates24_output_chunk_length1.csv,7.62,11.25,51.43,34.29,28.57,25.71,22.86
LinearRegressionModel_lags12_lags_past_covariates2_output_chunk_length1.csv,8.2,10.8,54.29,45.71,34.29,25.71,20.0
LinearRegressionModel_lags12_lags_past_covariates3_output_chunk_length1.csv,6.22,7.77,54.29,45.71,37.14,28.57,17.14
LinearRegressionModel_lags12_lags_past_covariates4_output_chunk_length1.csv,4.53,5.99,54.29,28.57,25.71,37.14,28.57
LinearRegressionModel_lags12_lags_past_covariates8_output_chunk_length1.csv,4.87,6.19,48.57,22.86,22.86,28.57,25.71
LinearRegressionModel_lags16_lags_past_covariates12_output_chunk_length1.csv,4.77,5.81,51.43,25.71,25.71,25.71,25.71
LinearRegressionModel_lags16_lags_past_covariates16_output_chunk_length1.csv,4.66,6.14,48.57,37.14,31.43,22.86,17.14
LinearRegressionModel_lags16_lags_past_covariates1_output_chunk_length1.csv,53.88,131.24,48.57,31.43,22.86,34.29,28.57
LinearRegressionModel_lags16_lags_past_covariates20_output_chunk_length1.csv,5.53,7.5,45.71,34.29,25.71,25.71,20.0
LinearRegressionModel_lags16_lags_past_covariates24_output_chunk_length1.csv,7.62,11.25,54.29,37.14,31.43,25.71,22.86
LinearRegressionModel_lags16_lags_past_covariates2_output_chunk_length1.csv,8.29,10.31,60.0,45.71,40.0,25.71,20.0
LinearRegressionModel_lags16_lags_past_covariates3_output_chunk_length1.csv,6.15,7.83,51.43,45.71,37.14,25.71,14.29
LinearRegressionModel_lags16_lags_past_covariates4_output_chunk_length1.csv,4.89,6.26,51.43,25.71,25.71,31.43,25.71
LinearRegressionModel_lags16_lags_past_covariates8_output_chunk_length1.csv,4.92,6.19,45.71,20.0,20.0,28.57,25.71
LinearRegressionModel_lags1_lags_past_covariates12_output_chunk_length1.csv,4.66,5.74,51.43,25.71,25.71,25.71,25.71
LinearRegressionModel_lags1_lags_past_covariates16_output_chunk_length1.csv,4.66,6.14,48.57,37.14,31.43,22.86,17.14
LinearRegressionModel_lags1_lags_past_covariates1_output_chunk_length1.csv,14.86,19.25,40.0,28.57,17.14,25.71,22.86
LinearRegressionModel_lags1_lags_past_covariates20_output_chunk_length1.csv,5.5,7.49,45.71,34.29,25.71,25.71,20.0
LinearRegressionModel_lags1_lags_past_covariates24_output_chunk_length1.csv,7.65,11.26,54.29,37.14,31.43,25.71,22.86
LinearRegressionModel_lags1_lags_past_covariates2_output_chunk_length1.csv,8.72,10.99,54.29,48.57,34.29,20.0,20.0
LinearRegressionModel_lags1_lags_past_covariates3_output_chunk_length1.csv,6.75,7.91,45.71,40.0,31.43,25.71,14.29
LinearRegressionModel_lags1_lags_past_covariates4_output_chunk_length1.csv,4.33,5.6,45.71,25.71,22.86,28.57,22.86
LinearRegressionModel_lags1_lags_past_covariates8_output_chunk_length1.csv,4.84,6.25,51.43,25.71,25.71,28.57,25.71
LinearRegressionModel_lags20_lags_past_covariates12_output_chunk_length1.csv,4.73,5.82,54.29,28.57,28.57,25.71,25.71
LinearRegressionModel_lags20_lags_past_covariates16_output_chunk_length1.csv,4.83,6.18,48.57,37.14,31.43,22.86,17.14
LinearRegressionModel_lags20_lags_past_covariates1_output_chunk_length1.csv,27.55,36.9,40.0,28.57,25.71,22.86,17.14
LinearRegressionModel_lags20_lags_past_covariates20_output_chunk_length1.csv,5.53,7.5,45.71,34.29,25.71,25.71,20.0
LinearRegressionModel_lags20_lags_past_covariates24_output_chunk_length1.csv,7.62,11.25,51.43,34.29,28.57,25.71,22.86
LinearRegressionModel_lags20_lags_past_covariates2_output_chunk_length1.csv,8.26,10.29,54.29,45.71,40.0,17.14,14.29
LinearRegressionModel_lags20_lags_past_covariates3_output_chunk_length1.csv,6.28,7.97,54.29,45.71,37.14,28.57,17.14
LinearRegressionModel_lags20_lags_past_covariates4_output_chunk_length1.csv,4.88,6.28,51.43,28.57,25.71,34.29,25.71
LinearRegressionModel_lags20_lags_past_covariates8_output_chunk_length1.csv,4.77,6.09,48.57,22.86,22.86,28.57,25.71
LinearRegressionModel_lags24_lags_past_covariates12_output_chunk_length1.csv,4.81,5.95,51.43,28.57,28.57,22.86,22.86
LinearRegressionModel_lags24_lags_past_covariates16_output_chunk_length1.csv,5.08,6.55,51.43,40.0,34.29,22.86,17.14
LinearRegressionModel_lags24_lags_past_covariates1_output_chunk_length1.csv,20.0,25.72,60.0,45.71,37.14,31.43,25.71
LinearRegressionModel_lags24_lags_past_covariates20_output_chunk_length1.csv,5.87,8.15,51.43,40.0,31.43,25.71,20.0
LinearRegressionModel_lags24_lags_past_covariates24_output_chunk_length1.csv,7.62,11.25,54.29,37.14,31.43,25.71,22.86
LinearRegressionModel_lags24_lags_past_covariates2_output_chunk_length1.csv,8.56,10.58,54.29,45.71,40.0,17.14,14.29
LinearRegressionModel_lags24_lags_past_covariates3_output_chunk_length1.csv,6.53,8.1,45.71,40.0,31.43,25.71,14.29
LinearRegressionModel_lags24_lags_past_covariates4_output_chunk_length1.csv,4.96,6.36,51.43,28.57,25.71,31.43,25.71
LinearRegressionModel_lags24_lags_past_covariates8_output_chunk_length1.csv,4.75,6.09,51.43,25.71,25.71,28.57,25.71
LinearRegressionModel_lags2_lags_past_covariates12_output_chunk_length1.csv,4.66,5.74,51.43,25.71,25.71,25.71,25.71
LinearRegressionModel_lags2_lags_past_covariates16_output_chunk_length1.csv,4.66,6.14,48.57,37.14,31.43,22.86,17.14
LinearRegressionModel_lags2_lags_past_covariates1_output_chunk_length1.csv,15.84,21.06,40.0,28.57,17.14,28.57,22.86
LinearRegressionModel_lags2_lags_past_covariates20_output_chunk_length1.csv,5.51,7.49,45.71,34.29,25.71,25.71,20.0
LinearRegressionModel_lags2_lags_past_covariates24_output_chunk_length1.csv,7.62,11.25,54.29,37.14,31.43,25.71,22.86
LinearRegressionModel_lags2_lags_past_covariates2_output_chunk_length1.csv,8.72,10.99,54.29,48.57,34.29,20.0,20.0
LinearRegressionModel_lags2_lags_past_covariates3_output_chunk_length1.csv,6.75,7.91,45.71,40.0,31.43,25.71,14.29
LinearRegressionModel_lags2_lags_past_covariates4_output_chunk_length1.csv,4.49,5.9,42.86,25.71,22.86,25.71,20.0
LinearRegressionModel_lags2_lags_past_covariates8_output_chunk_length1.csv,4.84,6.26,51.43,25.71,25.71,28.57,25.71
LinearRegressionModel_lags3_lags_past_covariates12_output_chunk_length1.csv,4.66,5.74,54.29,28.57,28.57,25.71,25.71
LinearRegressionModel_lags3_lags_past_covariates16_output_chunk_length1.csv,4.66,6.14,48.57,37.14,31.43,22.86,17.14
LinearRegressionModel_lags3_lags_past_covariates1_output_chunk_length1.csv,18.27,24.75,42.86,28.57,17.14,31.43,25.71
LinearRegressionModel_lags3_lags_past_covariates20_output_chunk_length1.csv,5.52,7.5,45.71,34.29,25.71,25.71,20.0
LinearRegressionModel_lags3_lags_past_covariates24_output_chunk_length1.csv,7.62,11.25,51.43,34.29,28.57,25.71,22.86
LinearRegressionModel_lags3_lags_past_covariates2_output_chunk_length1.csv,8.82,11.2,54.29,48.57,34.29,20.0,20.0
LinearRegressionModel_lags3_lags_past_covariates3_output_chunk_length1.csv,6.75,7.91,45.71,40.0,31.43,25.71,14.29
LinearRegressionModel_lags3_lags_past_covariates4_output_chunk_length1.csv,4.46,5.81,45.71,25.71,22.86,28.57,22.86
LinearRegressionModel_lags3_lags_past_covariates8_output_chunk_length1.csv,4.84,6.25,51.43,25.71,25.71,28.57,25.71
LinearRegressionModel_lags4_lags_past_covariates12_output_chunk_length1.csv,4.67,5.71,54.29,28.57,28.57,25.71,25.71
LinearRegressionModel_lags4_lags_past_covariates16_output_chunk_length1.csv,4.66,6.14,48.57,37.14,31.43,22.86,17.14
LinearRegressionModel_lags4_lags_past_covariates1_output_chunk_length1.csv,20.76,31.09,42.86,25.71,20.0,28.57,22.86
