param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,16.78,12.94,45.71,2.86,0.0,45.71,45.71
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,16.94,13.27,45.71,2.86,0.0,45.71,45.71
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,16.76,12.98,45.71,2.86,0.0,45.71,45.71
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.13,2.84,48.57,14.29,14.29,34.29,34.29
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.78,2.56,45.71,17.14,17.14,28.57,28.57
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.13,2.84,48.57,14.29,14.29,34.29,34.29
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.85,2.59,48.57,14.29,14.29,34.29,34.29
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.13,2.84,48.57,14.29,14.29,34.29,34.29
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.8,2.58,48.57,14.29,14.29,34.29,34.29
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.73,2.5,57.14,22.86,22.86,34.29,34.29
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,2.48,2.37,48.57,14.29,14.29,34.29,34.29
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,2.76,2.56,51.43,17.14,17.14,34.29,34.29
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.65,2.35,51.43,17.14,17.14,34.29,34.29
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,2.8,2.58,48.57,22.86,22.86,25.71,25.71
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.58,2.36,42.86,14.29,14.29,28.57,28.57
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.13,2.84,48.57,14.29,14.29,34.29,34.29
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.78,2.56,45.71,17.14,17.14,28.57,28.57
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.13,2.84,48.57,14.29,14.29,34.29,34.29
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.85,2.59,48.57,14.29,14.29,34.29,34.29
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.13,2.84,48.57,14.29,14.29,34.29,34.29
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.8,2.58,48.57,14.29,14.29,34.29,34.29
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,16.99,13.17,45.71,2.86,0.0,45.71,45.71
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,16.6,13.07,45.71,2.86,0.0,45.71,45.71
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,17.95,13.86,45.71,2.86,0.0,45.71,45.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.18,1.98,48.57,20.0,17.14,34.29,31.43
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.11,2.82,54.29,22.86,22.86,31.43,31.43
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.77,3.45,40.0,8.57,8.57,31.43,31.43
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.21,2.01,51.43,22.86,20.0,34.29,31.43
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.79,3.61,48.57,22.86,22.86,25.71,25.71
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.56,3.13,48.57,17.14,14.29,34.29,34.29
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.4,2.15,48.57,20.0,17.14,31.43,31.43
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.13,2.91,57.14,22.86,22.86,34.29,34.29
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.53,3.12,51.43,17.14,14.29,37.14,37.14
