param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.26,8.14,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,12.52,8.31,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,12.37,8.19,62.86,62.86,62.86,14.29,0.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.12,3.23,45.71,28.57,28.57,17.14,17.14
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.45,3.29,40.0,25.71,25.71,17.14,14.29
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.12,3.23,45.71,28.57,28.57,17.14,17.14
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.42,3.33,37.14,22.86,22.86,17.14,14.29
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.12,3.23,45.71,28.57,28.57,17.14,17.14
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.36,3.31,40.0,22.86,22.86,20.0,17.14
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.89,2.15,54.29,25.71,25.71,31.43,28.57
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,2.72,2.06,65.71,37.14,37.14,31.43,28.57
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,2.82,2.1,60.0,28.57,28.57,34.29,31.43
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,2.75,2.08,62.86,37.14,37.14,28.57,25.71
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,2.93,2.23,57.14,28.57,28.57,31.43,28.57
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,2.76,2.06,62.86,34.29,34.29,31.43,28.57
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.12,3.23,45.71,28.57,28.57,17.14,17.14
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.45,3.29,40.0,25.71,25.71,17.14,14.29
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.12,3.23,45.71,28.57,28.57,17.14,17.14
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.42,3.33,37.14,22.86,22.86,17.14,14.29
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.12,3.23,45.71,28.57,28.57,17.14,17.14
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.36,3.31,40.0,22.86,22.86,20.0,17.14
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,12.71,8.35,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,12.91,8.78,60.0,60.0,60.0,14.29,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,17.82,12.08,57.14,54.29,54.29,17.14,2.86
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.57,1.97,65.71,42.86,42.86,28.57,22.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.79,2.17,62.86,45.71,45.71,17.14,17.14
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.08,2.4,62.86,37.14,37.14,28.57,25.71
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.56,1.96,65.71,42.86,42.86,28.57,22.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.32,2.49,60.0,40.0,40.0,25.71,20.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.98,2.32,74.29,48.57,48.57,28.57,25.71
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.55,1.94,65.71,42.86,42.86,28.57,22.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.94,2.36,68.57,40.0,40.0,31.43,28.57
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.0,2.29,74.29,48.57,48.57,28.57,25.71
