param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
XGBModel_lags12_lags_past_covariates12_output_chunk_length1.csv,3.84,0.4,42.86,34.29,34.29,8.57,8.57
XGBModel_lags12_lags_past_covariates16_output_chunk_length1.csv,3.61,0.39,42.86,34.29,34.29,8.57,8.57
XGBModel_lags12_lags_past_covariates1_output_chunk_length1.csv,3.6,0.39,42.86,25.71,25.71,17.14,17.14
XGBModel_lags12_lags_past_covariates20_output_chunk_length1.csv,3.78,0.49,51.43,34.29,34.29,17.14,17.14
XGBModel_lags12_lags_past_covariates24_output_chunk_length1.csv,3.23,0.42,51.43,34.29,34.29,17.14,17.14
XGBModel_lags12_lags_past_covariates2_output_chunk_length1.csv,3.59,0.4,51.43,37.14,37.14,14.29,14.29
XGBModel_lags12_lags_past_covariates3_output_chunk_length1.csv,3.44,0.35,45.71,34.29,34.29,11.43,11.43
XGBModel_lags12_lags_past_covariates4_output_chunk_length1.csv,3.47,0.35,48.57,34.29,34.29,14.29,14.29
XGBModel_lags12_lags_past_covariates8_output_chunk_length1.csv,3.62,0.37,40.0,31.43,31.43,8.57,8.57
XGBModel_lags16_lags_past_covariates12_output_chunk_length1.csv,3.73,0.39,40.0,34.29,34.29,5.71,5.71
XGBModel_lags16_lags_past_covariates16_output_chunk_length1.csv,3.44,0.36,42.86,34.29,34.29,8.57,8.57
XGBModel_lags16_lags_past_covariates1_output_chunk_length1.csv,4.06,0.46,37.14,28.57,28.57,8.57,8.57
XGBModel_lags16_lags_past_covariates20_output_chunk_length1.csv,3.74,0.49,48.57,34.29,34.29,14.29,14.29
XGBModel_lags16_lags_past_covariates24_output_chunk_length1.csv,3.18,0.42,51.43,34.29,34.29,17.14,17.14
XGBModel_lags16_lags_past_covariates2_output_chunk_length1.csv,3.84,0.43,48.57,37.14,37.14,11.43,11.43
XGBModel_lags16_lags_past_covariates3_output_chunk_length1.csv,3.25,0.36,42.86,31.43,31.43,14.29,14.29
XGBModel_lags16_lags_past_covariates4_output_chunk_length1.csv,3.55,0.41,45.71,34.29,34.29,11.43,11.43
XGBModel_lags16_lags_past_covariates8_output_chunk_length1.csv,3.57,0.4,42.86,37.14,37.14,8.57,8.57
XGBModel_lags1_lags_past_covariates12_output_chunk_length1.csv,3.7,0.39,45.71,37.14,37.14,8.57,8.57
XGBModel_lags1_lags_past_covariates16_output_chunk_length1.csv,3.38,0.36,45.71,34.29,34.29,11.43,11.43
XGBModel_lags1_lags_past_covariates1_output_chunk_length1.csv,2.41,0.26,45.71,22.86,22.86,22.86,22.86
XGBModel_lags1_lags_past_covariates20_output_chunk_length1.csv,3.62,0.47,51.43,34.29,34.29,20.0,20.0
XGBModel_lags1_lags_past_covariates24_output_chunk_length1.csv,3.87,0.56,51.43,37.14,37.14,17.14,17.14
XGBModel_lags1_lags_past_covariates2_output_chunk_length1.csv,2.43,0.28,34.29,25.71,25.71,11.43,11.43
XGBModel_lags1_lags_past_covariates3_output_chunk_length1.csv,2.54,0.27,48.57,28.57,28.57,20.0,20.0
XGBModel_lags1_lags_past_covariates4_output_chunk_length1.csv,2.73,0.31,45.71,25.71,25.71,20.0,20.0
XGBModel_lags1_lags_past_covariates8_output_chunk_length1.csv,3.14,0.34,48.57,37.14,37.14,11.43,11.43
XGBModel_lags20_lags_past_covariates12_output_chunk_length1.csv,3.71,0.45,48.57,34.29,34.29,14.29,14.29
XGBModel_lags20_lags_past_covariates16_output_chunk_length1.csv,3.79,0.45,37.14,31.43,31.43,5.71,5.71
XGBModel_lags20_lags_past_covariates1_output_chunk_length1.csv,3.97,0.44,37.14,31.43,31.43,8.57,8.57
XGBModel_lags20_lags_past_covariates20_output_chunk_length1.csv,3.82,0.49,51.43,37.14,37.14,14.29,14.29
XGBModel_lags20_lags_past_covariates24_output_chunk_length1.csv,3.13,0.42,51.43,34.29,34.29,17.14,17.14
XGBModel_lags20_lags_past_covariates2_output_chunk_length1.csv,3.75,0.42,42.86,34.29,34.29,8.57,8.57
XGBModel_lags20_lags_past_covariates3_output_chunk_length1.csv,3.55,0.42,42.86,28.57,28.57,14.29,14.29
XGBModel_lags20_lags_past_covariates4_output_chunk_length1.csv,3.44,0.42,48.57,37.14,37.14,11.43,11.43
XGBModel_lags20_lags_past_covariates8_output_chunk_length1.csv,3.73,0.49,40.0,28.57,28.57,11.43,11.43
XGBModel_lags24_lags_past_covariates12_output_chunk_length1.csv,3.27,0.41,45.71,37.14,37.14,11.43,11.43
XGBModel_lags24_lags_past_covariates16_output_chunk_length1.csv,3.83,0.45,40.0,31.43,31.43,11.43,11.43
XGBModel_lags24_lags_past_covariates1_output_chunk_length1.csv,3.83,0.46,42.86,31.43,31.43,11.43,11.43
XGBModel_lags24_lags_past_covariates20_output_chunk_length1.csv,3.85,0.51,45.71,37.14,37.14,14.29,14.29
XGBModel_lags24_lags_past_covariates24_output_chunk_length1.csv,3.2,0.42,51.43,34.29,34.29,17.14,17.14
XGBModel_lags24_lags_past_covariates2_output_chunk_length1.csv,4.16,0.47,51.43,37.14,37.14,14.29,14.29
