param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
RandomForest_lags12_lags_past_covariates12_output_chunk_length1.csv,2.97,6.98,51.43,25.71,25.71,25.71,25.71
RandomForest_lags12_lags_past_covariates16_output_chunk_length1.csv,2.92,7.28,62.86,25.71,25.71,37.14,37.14
RandomForest_lags12_lags_past_covariates1_output_chunk_length1.csv,2.97,6.81,51.43,20.0,20.0,31.43,31.43
RandomForest_lags12_lags_past_covariates20_output_chunk_length1.csv,3.07,7.08,54.29,22.86,22.86,31.43,31.43
RandomForest_lags12_lags_past_covariates24_output_chunk_length1.csv,2.91,6.84,57.14,25.71,25.71,31.43,31.43
RandomForest_lags12_lags_past_covariates2_output_chunk_length1.csv,2.87,6.45,65.71,28.57,28.57,37.14,37.14
RandomForest_lags12_lags_past_covariates3_output_chunk_length1.csv,3.06,6.89,54.29,22.86,22.86,31.43,31.43
RandomForest_lags12_lags_past_covariates4_output_chunk_length1.csv,2.98,6.95,57.14,22.86,22.86,34.29,34.29
RandomForest_lags12_lags_past_covariates8_output_chunk_length1.csv,3.06,7.12,60.0,28.57,28.57,34.29,34.29
RandomForest_lags16_lags_past_covariates12_output_chunk_length1.csv,3.27,7.37,54.29,20.0,20.0,34.29,34.29
RandomForest_lags16_lags_past_covariates16_output_chunk_length1.csv,3.04,7.12,51.43,22.86,22.86,28.57,28.57
RandomForest_lags16_lags_past_covariates1_output_chunk_length1.csv,2.8,6.56,57.14,25.71,25.71,31.43,31.43
RandomForest_lags16_lags_past_covariates20_output_chunk_length1.csv,2.96,6.99,57.14,28.57,28.57,28.57,28.57
RandomForest_lags16_lags_past_covariates24_output_chunk_length1.csv,2.81,7.02,62.86,25.71,25.71,37.14,37.14
RandomForest_lags16_lags_past_covariates2_output_chunk_length1.csv,2.96,6.53,62.86,28.57,28.57,34.29,34.29
RandomForest_lags16_lags_past_covariates3_output_chunk_length1.csv,2.96,6.58,57.14,22.86,22.86,34.29,34.29
RandomForest_lags16_lags_past_covariates4_output_chunk_length1.csv,2.93,6.66,60.0,25.71,25.71,34.29,34.29
RandomForest_lags16_lags_past_covariates8_output_chunk_length1.csv,3.04,7.07,48.57,20.0,20.0,28.57,28.57
RandomForest_lags1_lags_past_covariates12_output_chunk_length1.csv,3.0,6.83,62.86,28.57,28.57,34.29,34.29
RandomForest_lags1_lags_past_covariates16_output_chunk_length1.csv,3.07,7.38,54.29,25.71,25.71,28.57,28.57
RandomForest_lags1_lags_past_covariates1_output_chunk_length1.csv,2.83,6.41,62.86,28.57,28.57,34.29,34.29
RandomForest_lags1_lags_past_covariates20_output_chunk_length1.csv,2.96,7.04,60.0,28.57,28.57,31.43,31.43
RandomForest_lags1_lags_past_covariates24_output_chunk_length1.csv,3.01,7.04,60.0,25.71,25.71,34.29,34.29
RandomForest_lags1_lags_past_covariates2_output_chunk_length1.csv,2.89,6.74,60.0,25.71,25.71,34.29,34.29
RandomForest_lags1_lags_past_covariates3_output_chunk_length1.csv,2.97,6.75,54.29,25.71,25.71,28.57,28.57
RandomForest_lags1_lags_past_covariates4_output_chunk_length1.csv,3.07,6.84,54.29,22.86,22.86,31.43,31.43
RandomForest_lags1_lags_past_covariates8_output_chunk_length1.csv,3.13,7.01,57.14,22.86,22.86,34.29,34.29
RandomForest_lags20_lags_past_covariates12_output_chunk_length1.csv,3.0,7.3,57.14,25.71,25.71,31.43,31.43
RandomForest_lags20_lags_past_covariates16_output_chunk_length1.csv,2.92,7.09,60.0,25.71,25.71,34.29,34.29
RandomForest_lags20_lags_past_covariates1_output_chunk_length1.csv,2.73,6.48,60.0,25.71,25.71,34.29,34.29
RandomForest_lags20_lags_past_covariates20_output_chunk_length1.csv,3.21,7.15,57.14,25.71,25.71,31.43,31.43
RandomForest_lags20_lags_past_covariates24_output_chunk_length1.csv,2.94,6.9,62.86,31.43,31.43,31.43,31.43
RandomForest_lags20_lags_past_covariates2_output_chunk_length1.csv,2.87,6.88,57.14,22.86,22.86,34.29,34.29
RandomForest_lags20_lags_past_covariates3_output_chunk_length1.csv,2.91,6.71,60.0,22.86,22.86,37.14,37.14
RandomForest_lags20_lags_past_covariates4_output_chunk_length1.csv,2.96,6.92,62.86,25.71,25.71,37.14,37.14
RandomForest_lags20_lags_past_covariates8_output_chunk_length1.csv,2.95,7.03,54.29,22.86,22.86,31.43,31.43
RandomForest_lags24_lags_past_covariates12_output_chunk_length1.csv,2.94,6.92,57.14,22.86,22.86,34.29,34.29
RandomForest_lags24_lags_past_covariates16_output_chunk_length1.csv,3.02,7.01,62.86,34.29,34.29,28.57,28.57
RandomForest_lags24_lags_past_covariates1_output_chunk_length1.csv,2.91,6.78,60.0,25.71,25.71,34.29,34.29
RandomForest_lags24_lags_past_covariates20_output_chunk_length1.csv,2.93,6.84,60.0,28.57,28.57,31.43,31.43
RandomForest_lags24_lags_past_covariates24_output_chunk_length1.csv,2.98,6.96,60.0,28.57,28.57,31.43,31.43
RandomForest_lags24_lags_past_covariates2_output_chunk_length1.csv,2.93,6.65,62.86,28.57,28.57,34.29,34.29
RandomForest_lags24_lags_past_covariates3_output_chunk_length1.csv,3.08,6.86,60.0,25.71,25.71,34.29,34.29
RandomForest_lags24_lags_past_covariates4_output_chunk_length1.csv,2.83,6.64,62.86,25.71,25.71,37.14,37.14
RandomForest_lags24_lags_past_covariates8_output_chunk_length1.csv,3.09,7.01,57.14,22.86,22.86,34.29,34.29
RandomForest_lags2_lags_past_covariates12_output_chunk_length1.csv,3.03,6.69,62.86,25.71,25.71,37.14,37.14
